dominant_dictionary_topic,ticker,quarter,total_mentions,avg_sentiment,sum_sentiment,quarter_total_mentions,mention_percentage,weighted_sentiment
financial_risk,CRK,2004Q1,1,1,1,19,0.052631579,0.052631579
financial_risk,CRK,2013Q1,3,0,0,68,0.044117647,0
financial_risk,CRK,2016Q2,1,-1,-1,90,0.011111111,-0.011111111
financial_risk,CRK,2023Q2,2,0,0,212,0.009433962,0
financial_risk,DCP,2009Q3,1,0,0,27,0.037037037,0
financial_risk,DCP,2010Q2,2,0,0,55,0.036363636,0
financial_risk,DCP,2011Q4,1,0,0,38,0.026315789,0
financial_risk,DCP,2012Q4,1,0,0,45,0.022222222,0
financial_risk,DCP,2017Q1,1,0,0,73,0.01369863,0
financial_risk,DCP,2017Q4,1,0,0,125,0.008,0
financial_risk,DCP,2018Q3,1,0,0,126,0.007936508,0
financial_risk,DCP,2019Q2,1,0,0,154,0.006493506,0
financial_risk,DCP,2020Q1,1,0,0,213,0.004694836,0
financial_risk,DCP,2021Q4,2,0,0,164,0.012195122,0
financial_risk,DCP,2023Q1,1,0,0,151,0.006622517,0
financial_risk,DCP,2023Q2,1,2,2,212,0.004716981,0.009433962
financial_risk,DCP,2023Q3,2,0,0,137,0.01459854,0
financial_risk,DCP,2024Q4,1,0,0,146,0.006849315,0
financial_risk,DO,2010Q2,1,-1,-1,55,0.018181818,-0.018181818
financial_risk,DO,2020Q2,4,-0.75,-3,190,0.021052632,-0.063157895
financial_risk,DO,2024Q3,1,1,1,163,0.006134969,0.006134969
financial_risk,DWSN,2020Q2,1,-1,-1,190,0.005263158,-0.005263158
financial_risk,EP,2012Q3,2,0,0,54,0.037037037,0
financial_risk,EP,2019Q3,1,0,0,157,0.006369427,0
financial_risk,EP,2020Q3,1,0,0,144,0.006944444,0
financial_risk,EP,2021Q1,1,0,0,215,0.004651163,0
financial_risk,EP,2021Q2,1,0,0,193,0.005181347,0
financial_risk,EP,2021Q3,2,0,0,216,0.009259259,0
financial_risk,EP,2022Q2,2,0,0,131,0.015267176,0
financial_risk,EP,2023Q1,1,0,0,151,0.006622517,0
financial_risk,EP,2023Q2,2,0,0,212,0.009433962,0
financial_risk,EP,2024Q1,1,0,0,128,0.0078125,0
financial_risk,EP,2024Q2,1,0,0,102,0.009803922,0
financial_risk,EPM,2015Q2,1,0,0,59,0.016949153,0
financial_risk,EQT,2003Q2,1,0,0,10,0.1,0
financial_risk,EQT,2005Q2,1,0,0,18,0.055555556,0
financial_risk,EQT,2005Q4,3,0,0,17,0.176470588,0
financial_risk,EQT,2008Q4,1,0,0,18,0.055555556,0
financial_risk,EQT,2011Q1,1,0,0,39,0.025641026,0
financial_risk,EQT,2011Q2,1,0,0,35,0.028571429,0
financial_risk,EQT,2011Q3,1,1,1,28,0.035714286,0.035714286
financial_risk,EQT,2013Q1,1,0,0,68,0.014705882,0
financial_risk,EQT,2013Q2,1,0,0,47,0.021276596,0
financial_risk,EQT,2014Q1,2,0,0,29,0.068965517,0
financial_risk,EQT,2014Q4,1,0,0,81,0.012345679,0
financial_risk,EQT,2015Q1,1,0,0,73,0.01369863,0
financial_risk,EQT,2015Q4,2,0,0,74,0.027027027,0
financial_risk,EQT,2016Q1,3,0,0,88,0.034090909,0
financial_risk,EQT,2016Q3,2,0,0,88,0.022727273,0
financial_risk,EQT,2017Q1,2,0,0,73,0.02739726,0
financial_risk,EQT,2017Q2,1,0,0,98,0.010204082,0
financial_risk,EQT,2017Q3,11,0,0,112,0.098214286,0
financial_risk,EQT,2017Q4,1,0,0,125,0.008,0
financial_risk,EQT,2018Q2,1,0,0,130,0.007692308,0
financial_risk,EQT,2018Q3,3,0,0,126,0.023809524,0
financial_risk,EQT,2018Q4,4,-0.25,-1,143,0.027972028,-0.027972028
financial_risk,EQT,2019Q1,2,0,0,140,0.014285714,0
financial_risk,EQT,2019Q2,6,0,0,154,0.038961039,0
financial_risk,EQT,2019Q3,5,0,0,157,0.031847134,0
financial_risk,EQT,2019Q4,3,-0.333333333,-1,172,0.01744186,-0.01744186
financial_risk,EQT,2020Q1,1,-1,-1,213,0.004694836,-0.004694836
financial_risk,EQT,2020Q3,2,0,0,144,0.013888889,0
financial_risk,EQT,2021Q1,1,0,0,215,0.004651163,0
financial_risk,EQT,2021Q2,4,0.25,1,193,0.020725389,0.020725389
financial_risk,EQT,2021Q3,6,0.166666667,1,216,0.027777778,0.027777778
financial_risk,EQT,2021Q4,2,0.5,1,164,0.012195122,0.012195122
financial_risk,EQT,2022Q1,6,0.333333333,2,150,0.04,0.08
financial_risk,EQT,2022Q2,1,0,0,131,0.007633588,0
financial_risk,EQT,2022Q4,2,1,2,153,0.013071895,0.026143791
financial_risk,EQT,2023Q1,4,-0.25,-1,151,0.026490066,-0.026490066
financial_risk,EQT,2023Q2,6,0.5,3,212,0.028301887,0.08490566
financial_risk,EQT,2023Q3,6,0,0,137,0.04379562,0
financial_risk,EQT,2023Q4,7,0.285714286,2,130,0.053846154,0.107692308
financial_risk,EQT,2024Q1,8,0.5,4,128,0.0625,0.25
financial_risk,EQT,2024Q2,3,0.333333333,1,102,0.029411765,0.029411765
financial_risk,EQT,2024Q3,7,0.571428571,4,163,0.042944785,0.171779141
financial_risk,EQT,2024Q4,2,1,2,146,0.01369863,0.02739726
financial_risk,ERF,2025Q1,1,2,2,9,0.111111111,0.222222222
financial_risk,EXE,2024Q3,2,1.5,3,163,0.012269939,0.036809816
financial_risk,FANG,2016Q1,1,0,0,88,0.011363636,0
financial_risk,FANG,2016Q4,1,0,0,73,0.01369863,0
financial_risk,FANG,2017Q4,3,0,0,125,0.024,0
financial_risk,FANG,2018Q1,4,0,0,94,0.042553191,0
financial_risk,FANG,2018Q2,5,0,0,130,0.038461538,0
