dominant_LDA_topic,ticker,quarter,total_mentions,avg_sentiment,sum_sentiment,quarter_total_mentions,mention_percentage,weighted_sentiment
0,USEG,2025Q1,1,1,1,9,0.111111111,0.111111111
0,VAL,2015Q3,1,1,1,95,0.010526316,0.010526316
0,VOC,1999Q2,1,0,0,6,0.166666667,0
0,VOC,2001Q4,1,1,1,12,0.083333333,0.083333333
0,VOC,2005Q2,1,0,0,18,0.055555556,0
0,VOC,2009Q1,1,0,0,19,0.052631579,0
0,VOC,2011Q1,1,0,0,39,0.025641026,0
0,VOC,2015Q3,1,0,0,95,0.010526316,0
0,VOC,2015Q4,1,-1,-1,74,0.013513514,-0.013513514
0,VOC,2016Q2,1,1,1,90,0.011111111,0.011111111
0,VOC,2017Q3,1,0,0,112,0.008928571,0
0,VOC,2018Q1,2,0,0,94,0.021276596,0
0,VOC,2018Q2,3,0,0,130,0.023076923,0
0,VOC,2018Q3,4,-0.25,-1,126,0.031746032,-0.031746032
0,VOC,2018Q4,1,-1,-1,143,0.006993007,-0.006993007
0,VOC,2019Q1,1,0,0,140,0.007142857,0
0,VOC,2019Q2,1,-1,-1,154,0.006493506,-0.006493506
0,VOC,2019Q3,2,-1,-2,157,0.012738854,-0.025477707
0,VOC,2019Q4,1,0,0,172,0.005813953,0
0,VOC,2020Q4,3,-0.333333333,-1,180,0.016666667,-0.016666667
0,VOC,2021Q1,3,0,0,215,0.013953488,0
0,VOC,2021Q2,16,-0.1875,-3,193,0.082901554,-0.248704663
0,VOC,2021Q3,6,0,0,216,0.027777778,0
0,VOC,2021Q4,9,-0.111111111,-1,164,0.054878049,-0.054878049
0,VOC,2022Q1,1,0,0,150,0.006666667,0
0,VOC,2022Q2,1,-1,-1,131,0.007633588,-0.007633588
0,VOC,2022Q4,2,1,2,153,0.013071895,0.026143791
0,VOC,2023Q1,1,0,0,151,0.006622517,0
0,VOC,2023Q2,1,1,1,212,0.004716981,0.004716981
0,VOC,2024Q4,1,1,1,146,0.006849315,0.006849315
0,VTS,2013Q4,1,0,0,41,0.024390244,0
0,VTS,2015Q2,1,0,0,59,0.016949153,0
0,VTS,2015Q4,1,0,0,74,0.013513514,0
0,VTS,2016Q4,1,0,0,73,0.01369863,0
0,VTS,2018Q2,3,-0.333333333,-1,130,0.023076923,-0.023076923
0,VTS,2018Q4,2,0,0,143,0.013986014,0
0,VTS,2019Q2,1,0,0,154,0.006493506,0
0,VTS,2019Q3,3,0,0,157,0.01910828,0
0,VTS,2019Q4,1,0,0,172,0.005813953,0
0,VTS,2020Q1,1,0,0,213,0.004694836,0
0,VTS,2020Q4,2,0,0,180,0.011111111,0
0,VTS,2021Q1,8,0,0,215,0.037209302,0
0,VTS,2021Q2,3,0,0,193,0.015544041,0
0,VTS,2021Q3,1,1,1,216,0.00462963,0.00462963
0,VTS,2021Q4,3,0,0,164,0.018292683,0
0,VTS,2022Q1,1,0,0,150,0.006666667,0
0,VTS,2022Q2,1,0,0,131,0.007633588,0
0,VTS,2022Q3,3,-0.333333333,-1,103,0.029126214,-0.029126214
0,VTS,2022Q4,1,0,0,153,0.006535948,0
0,VTS,2023Q1,2,-1,-2,151,0.013245033,-0.026490066
0,VTS,2023Q2,1,0,0,212,0.004716981,0
0,VTS,2023Q3,1,0,0,137,0.00729927,0
0,VTS,2023Q4,1,0,0,130,0.007692308,0
0,VTS,2024Q2,4,0,0,102,0.039215686,0
0,WLL,1999Q3,1,0,0,14,0.071428571,0
0,WLL,2000Q1,1,0,0,8,0.125,0
0,WLL,2001Q1,2,0.5,1,22,0.090909091,0.090909091
0,WLL,2015Q3,1,-1,-1,95,0.010526316,-0.010526316
0,WLL,2020Q2,2,0,0,190,0.010526316,0
1,APA,2018Q3,1,0,0,126,0.007936508,0
1,EQT,2008Q1,1,0,0,10,0.1,0
1,EQT,2014Q4,1,0,0,81,0.012345679,0
1,EQT,2018Q3,1,0,0,126,0.007936508,0
1,EQT,2019Q1,1,0,0,140,0.007142857,0
1,EQT,2022Q1,2,0,0,150,0.013333333,0
1,EQT,2022Q2,1,0,0,131,0.007633588,0
2,ACDC,1999Q1,1,0,0,18,0.055555556,0
2,ACDC,2015Q3,1,0,0,95,0.010526316,0
2,ACDC,2022Q2,1,-1,-1,131,0.007633588,-0.007633588
2,ACDC,2023Q1,1,0,0,151,0.006622517,0
2,ACDC,2024Q2,1,0,0,102,0.009803922,0
2,AESI,2020Q4,1,0,0,180,0.005555556,0
2,AESI,2021Q3,1,0,0,216,0.00462963,0
2,AESI,2021Q4,4,0,0,164,0.024390244,0
2,AESI,2022Q4,1,0,0,153,0.006535948,0
2,AESI,2023Q1,2,0,0,151,0.013245033,0
2,APA,1998Q4,2,0,0,8,0.25,0
2,APA,1999Q1,6,0.333333333,2,18,0.333333333,0.666666667
2,APA,1999Q3,2,0,0,14,0.142857143,0
2,APA,1999Q4,1,0,0,6,0.166666667,0
2,APA,2000Q1,1,0,0,8,0.125,0
2,APA,2000Q4,1,0,0,9,0.111111111,0
2,APA,2001Q1,2,0,0,22,0.090909091,0
2,APA,2001Q3,2,-0.5,-1,10,0.2,-0.2
2,APA,2001Q4,2,0,0,12,0.166666667,0
2,APA,2002Q1,1,0,0,32,0.03125,0
2,APA,2002Q2,2,0,0,12,0.166666667,0
2,APA,2002Q3,1,0,0,8,0.125,0
2,APA,2002Q4,1,0,0,9,0.111111111,0
2,APA,2003Q1,1,0,0,3,0.333333333,0
2,APA,2003Q2,4,-0.5,-2,10,0.4,-0.8
2,APA,2004Q1,1,0,0,19,0.052631579,0
2,APA,2004Q3,1,1,1,14,0.071428571,0.071428571
2,APA,2005Q1,1,0,0,17,0.058823529,0
2,APA,2005Q3,1,0,0,6,0.166666667,0
2,APA,2006Q1,1,0,0,10,0.1,0
2,APA,2006Q2,2,0,0,16,0.125,0
2,APA,2007Q1,2,0,0,9,0.222222222,0
2,APA,2007Q2,10,0.2,2,23,0.434782609,0.869565217
2,APA,2007Q4,1,0,0,6,0.166666667,0
2,APA,2008Q1,2,0,0,10,0.2,0
2,APA,2008Q2,1,0,0,9,0.111111111,0
2,APA,2009Q3,1,0,0,27,0.037037037,0
2,APA,2010Q1,1,0,0,25,0.04,0
2,APA,2010Q2,4,0.25,1,55,0.072727273,0.072727273
2,APA,2010Q3,6,-0.166666667,-1,92,0.065217391,-0.065217391
2,APA,2010Q4,3,0,0,41,0.073170732,0
2,APA,2011Q1,1,0,0,39,0.025641026,0
2,APA,2011Q2,3,0.333333333,1,35,0.085714286,0.085714286
2,APA,2011Q3,3,0,0,28,0.107142857,0
2,APA,2011Q4,5,0,0,38,0.131578947,0
2,APA,2012Q1,6,0,0,48,0.125,0
2,APA,2012Q2,4,-0.25,-1,35,0.114285714,-0.114285714
2,APA,2012Q3,9,-0.111111111,-1,54,0.166666667,-0.166666667
2,APA,2012Q4,7,0,0,45,0.155555556,0
2,APA,2013Q2,5,-0.6,-3,47,0.106382979,-0.319148936
2,APA,2013Q3,1,0,0,55,0.018181818,0
2,APA,2013Q4,1,0,0,41,0.024390244,0
2,APA,2014Q2,4,0,0,38,0.105263158,0
2,APA,2014Q3,3,-0.333333333,-1,39,0.076923077,-0.076923077
2,APA,2014Q4,3,0,0,81,0.037037037,0
2,APA,2015Q1,3,0,0,73,0.04109589,0
2,APA,2015Q2,3,0,0,59,0.050847458,0
2,APA,2015Q4,1,0,0,74,0.013513514,0
2,APA,2016Q1,1,0,0,88,0.011363636,0
2,APA,2016Q2,3,-0.333333333,-1,90,0.033333333,-0.033333333
2,APA,2016Q3,2,0,0,88,0.022727273,0
2,APA,2016Q4,3,0,0,73,0.04109589,0
2,APA,2017Q1,4,-0.25,-1,73,0.054794521,-0.054794521
2,APA,2017Q2,1,0,0,98,0.010204082,0
2,APA,2017Q4,6,0,0,125,0.048,0
2,APA,2018Q1,2,0,0,94,0.021276596,0
2,APA,2018Q2,5,0.2,1,130,0.038461538,0.038461538
2,APA,2018Q3,7,0.428571429,3,126,0.055555556,0.166666667
2,APA,2018Q4,12,-0.166666667,-2,143,0.083916084,-0.167832168
2,APA,2019Q1,7,0,0,140,0.05,0
2,APA,2019Q2,10,0,0,154,0.064935065,0
2,APA,2019Q3,2,0,0,157,0.012738854,0
2,APA,2019Q4,3,0,0,172,0.01744186,0
2,APA,2020Q1,2,0,0,213,0.009389671,0
2,APA,2020Q2,4,0,0,190,0.021052632,0
2,APA,2020Q3,2,0.5,1,144,0.013888889,0.013888889
2,APA,2020Q4,5,0,0,180,0.027777778,0
2,APA,2021Q1,4,0,0,215,0.018604651,0
2,APA,2021Q2,2,0,0,193,0.010362694,0
2,APA,2021Q3,3,0,0,216,0.013888889,0
2,APA,2021Q4,4,0.25,1,164,0.024390244,0.024390244
2,APA,2022Q1,3,-1,-3,150,0.02,-0.06
2,APA,2022Q3,3,0,0,103,0.029126214,0
2,APA,2022Q4,3,0,0,153,0.019607843,0
2,APA,2023Q1,2,0,0,151,0.013245033,0
2,APA,2023Q2,6,0.333333333,2,212,0.028301887,0.056603774
2,APA,2023Q3,8,-0.125,-1,137,0.058394161,-0.058394161
2,APA,2023Q4,7,-0.285714286,-2,130,0.053846154,-0.107692308
2,APA,2024Q1,5,0,0,128,0.0390625,0
2,APA,2024Q3,3,0,0,163,0.018404908,0
2,APA,2024Q4,1,0,0,146,0.006849315,0
2,APA,2025Q1,1,-1,-1,9,0.111111111,-0.111111111
2,AR,2013Q4,1,0,0,41,0.024390244,0
2,AR,2015Q4,1,-1,-1,74,0.013513514,-0.013513514
2,AR,2018Q1,1,-1,-1,94,0.010638298,-0.010638298
2,AR,2018Q2,1,0,0,130,0.007692308,0
2,AR,2018Q3,3,0,0,126,0.023809524,0
2,AR,2019Q1,1,0,0,140,0.007142857,0
2,AR,2020Q2,2,0,0,190,0.010526316,0
2,AR,2020Q4,2,0,0,180,0.011111111,0
2,AR,2021Q1,3,0,0,215,0.013953488,0
2,AR,2021Q2,1,0,0,193,0.005181347,0
2,AR,2021Q4,1,0,0,164,0.006097561,0
2,AR,2022Q1,6,0,0,150,0.04,0
2,AR,2022Q2,2,0,0,131,0.015267176,0
2,AR,2022Q3,1,0,0,103,0.009708738,0
2,AR,2022Q4,2,0,0,153,0.013071895,0
2,AR,2023Q1,3,0,0,151,0.01986755,0
2,AR,2023Q2,5,0,0,212,0.023584906,0
2,AR,2023Q4,1,0,0,130,0.007692308,0
2,BATL,2013Q3,1,0,0,55,0.018181818,0
2,BATL,2018Q4,1,0,0,143,0.006993007,0
2,BATL,2020Q2,1,0,0,190,0.005263158,0
2,BORR,2016Q1,1,0,0,88,0.011363636,0
2,BORR,2017Q3,1,0,0,112,0.008928571,0
2,BORR,2020Q3,1,0,0,144,0.006944444,0
2,BORR,2021Q1,1,0,0,215,0.004651163,0
2,BORR,2021Q2,2,0,0,193,0.010362694,0
2,BRN,2013Q4,1,0,0,41,0.024390244,0
2,BRN,2015Q3,1,0,0,95,0.010526316,0
2,BRN,2016Q2,2,0,0,90,0.022222222,0
2,BRN,2017Q3,1,0,0,112,0.008928571,0
2,BRN,2018Q4,1,0,0,143,0.006993007,0
2,BRN,2020Q1,3,0,0,213,0.014084507,0
2,BRN,2022Q1,1,0,0,150,0.006666667,0
2,BRN,2022Q4,1,0,0,153,0.006535948,0
2,BRN,2023Q1,2,0,0,151,0.013245033,0
2,BRN,2023Q2,1,0,0,212,0.004716981,0
2,BRN,2024Q1,1,-1,-1,128,0.0078125,-0.0078125
2,BRN,2024Q2,1,-1,-1,102,0.009803922,-0.009803922
2,BSM,2009Q1,1,0,0,19,0.052631579,0
2,BSM,2010Q2,2,0,0,55,0.036363636,0
2,BSM,2017Q3,1,0,0,112,0.008928571,0
2,BSM,2019Q2,1,0,0,154,0.006493506,0
2,BSM,2020Q4,1,0,0,180,0.005555556,0
2,BSM,2021Q1,7,0.142857143,1,215,0.03255814,0.03255814
2,BSM,2023Q3,1,0,0,137,0.00729927,0
2,CLB,1998Q3,1,0,0,3,0.333333333,0
2,CLB,1999Q1,2,0,0,18,0.111111111,0
2,CLB,2004Q2,2,0,0,11,0.181818182,0
2,CLB,2010Q2,1,0,0,55,0.018181818,0
2,CLB,2018Q2,1,0,0,130,0.007692308,0
2,CLB,2023Q2,2,0,0,212,0.009433962,0
2,CLB,2023Q3,1,0,0,137,0.00729927,0
2,CPE,2002Q1,1,0,0,32,0.03125,0
2,CPE,2006Q1,1,-1,-1,10,0.1,-0.1
2,CPE,2006Q2,1,0,0,16,0.0625,0
2,CPE,2017Q4,1,0,0,125,0.008,0
2,CPE,2019Q3,2,0,0,157,0.012738854,0
2,CPE,2019Q4,1,0,0,172,0.005813953,0
2,CPE,2021Q1,1,0,0,215,0.004651163,0
2,CPE,2021Q2,2,0,0,193,0.010362694,0
2,CPE,2021Q4,1,1,1,164,0.006097561,0.006097561
2,CPE,2023Q4,1,0,0,130,0.007692308,0
2,CPE,2024Q1,1,0,0,128,0.0078125,0
2,CRC,1998Q2,1,0,0,3,0.333333333,0
2,CRC,1998Q3,1,0,0,3,0.333333333,0
2,CRC,2005Q1,1,0,0,17,0.058823529,0
2,CRC,2005Q2,1,0,0,18,0.055555556,0
2,CRC,2007Q3,1,0,0,12,0.083333333,0
2,CRC,2012Q1,2,0,0,48,0.041666667,0
2,CRC,2014Q3,1,-1,-1,39,0.025641026,-0.025641026
2,CRC,2016Q2,1,0,0,90,0.011111111,0
2,CRC,2016Q3,2,-0.5,-1,88,0.022727273,-0.022727273
2,CRC,2018Q4,1,0,0,143,0.006993007,0
2,CRC,2019Q3,1,2,2,157,0.006369427,0.012738854
2,CRC,2019Q4,2,0,0,172,0.011627907,0
2,CRC,2020Q1,2,0,0,213,0.009389671,0
2,CRC,2020Q2,2,0,0,190,0.010526316,0
2,CRC,2020Q3,3,0,0,144,0.020833333,0
2,CRC,2020Q4,1,0,0,180,0.005555556,0
2,CRC,2021Q1,1,0,0,215,0.004651163,0
2,CRC,2021Q2,3,0,0,193,0.015544041,0
2,CRC,2022Q1,2,-0.5,-1,150,0.013333333,-0.013333333
2,CRC,2022Q3,1,0,0,103,0.009708738,0
2,CRC,2022Q4,2,0,0,153,0.013071895,0
2,CRC,2023Q1,2,0,0,151,0.013245033,0
2,CRC,2023Q2,3,0,0,212,0.014150943,0
2,CRC,2024Q1,2,0,0,128,0.015625,0
2,CRC,2024Q4,3,0.666666667,2,146,0.020547945,0.04109589
2,CRK,2007Q4,1,0,0,6,0.166666667,0
2,CRK,2013Q1,2,0,0,68,0.029411765,0
2,CRK,2019Q4,1,0,0,172,0.005813953,0
2,CRK,2020Q1,1,0,0,213,0.004694836,0
2,CRK,2022Q4,2,0,0,153,0.013071895,0
2,CRK,2023Q1,1,0,0,151,0.006622517,0
2,CRK,2023Q2,1,0,0,212,0.004716981,0
2,CRK,2023Q3,1,0,0,137,0.00729927,0
2,DCP,2005Q4,1,0,0,17,0.058823529,0
2,DCP,2006Q2,2,0,0,16,0.125,0
2,DCP,2008Q3,1,0,0,8,0.125,0
2,DCP,2010Q2,1,0,0,55,0.018181818,0
2,DCP,2011Q1,1,0,0,39,0.025641026,0
2,DCP,2011Q4,1,0,0,38,0.026315789,0
2,DCP,2012Q1,1,0,0,48,0.020833333,0
2,DCP,2012Q2,1,0,0,35,0.028571429,0
2,DCP,2015Q3,1,0,0,95,0.010526316,0
2,DCP,2016Q3,1,0,0,88,0.011363636,0
2,DCP,2017Q1,1,0,0,73,0.01369863,0
2,DCP,2017Q4,2,0,0,125,0.016,0
2,DCP,2018Q3,1,0,0,126,0.007936508,0
2,DCP,2020Q2,1,0,0,190,0.005263158,0
2,DCP,2021Q1,2,-0.5,-1,215,0.009302326,-0.009302326
2,DCP,2021Q4,2,0,0,164,0.012195122,0
2,DCP,2022Q1,1,2,2,150,0.006666667,0.013333333
2,DCP,2023Q1,1,0,0,151,0.006622517,0
2,DCP,2023Q2,1,0,0,212,0.004716981,0
2,DCP,2023Q3,2,1,2,137,0.01459854,0.02919708
2,DO,2018Q1,1,0,0,94,0.010638298,0
2,DO,2020Q2,2,-0.5,-1,190,0.010526316,-0.010526316
2,DWSN,2014Q4,1,0,0,81,0.012345679,0
2,DWSN,2020Q2,1,-1,-1,190,0.005263158,-0.005263158
2,EP,2001Q1,2,0,0,22,0.090909091,0
2,EP,2006Q2,1,0,0,16,0.0625,0
2,EP,2010Q2,1,0,0,55,0.018181818,0
2,EP,2015Q3,1,0,0,95,0.010526316,0
2,EP,2017Q3,1,0,0,112,0.008928571,0
2,EP,2019Q2,1,-1,-1,154,0.006493506,-0.006493506
2,EP,2019Q3,1,0,0,157,0.006369427,0
2,EP,2020Q1,1,0,0,213,0.004694836,0
2,EP,2020Q2,1,0,0,190,0.005263158,0
2,EP,2020Q4,2,0,0,180,0.011111111,0
2,EP,2021Q2,1,0,0,193,0.005181347,0
2,EP,2022Q1,2,0,0,150,0.013333333,0
2,EP,2022Q3,2,0,0,103,0.019417476,0
2,EP,2023Q1,1,0,0,151,0.006622517,0
2,EP,2023Q2,1,0,0,212,0.004716981,0
2,EP,2023Q4,1,0,0,130,0.007692308,0
2,EP,2024Q1,1,0,0,128,0.0078125,0
2,EP,2024Q2,1,0,0,102,0.009803922,0
2,EPM,2000Q1,1,0,0,8,0.125,0
2,EPM,2018Q4,1,0,0,143,0.006993007,0
2,EPM,2019Q2,1,0,0,154,0.006493506,0
2,EPM,2019Q4,1,0,0,172,0.005813953,0
2,EPM,2020Q4,1,0,0,180,0.005555556,0
2,EPM,2021Q1,1,0,0,215,0.004651163,0
2,EPM,2022Q3,1,0,0,103,0.009708738,0
2,EPSN,2010Q2,1,0,0,55,0.018181818,0
2,EQT,2002Q3,1,0,0,8,0.125,0
2,EQT,2003Q2,1,0,0,10,0.1,0
2,EQT,2003Q4,1,0,0,11,0.090909091,0
2,EQT,2004Q1,1,0,0,19,0.052631579,0
2,EQT,2005Q2,1,0,0,18,0.055555556,0
2,EQT,2005Q4,2,0,0,17,0.117647059,0
2,EQT,2007Q4,1,0,0,6,0.166666667,0
2,EQT,2008Q2,1,0,0,9,0.111111111,0
2,EQT,2009Q4,2,0,0,32,0.0625,0
2,EQT,2010Q3,1,0,0,92,0.010869565,0
2,EQT,2011Q1,5,0,0,39,0.128205128,0
2,EQT,2011Q2,4,0,0,35,0.114285714,0
2,EQT,2011Q4,2,0,0,38,0.052631579,0
2,EQT,2012Q1,2,0,0,48,0.041666667,0
2,EQT,2012Q3,2,0,0,54,0.037037037,0
2,EQT,2012Q4,2,0,0,45,0.044444444,0
2,EQT,2013Q1,3,0,0,68,0.044117647,0
2,EQT,2013Q2,4,0,0,47,0.085106383,0
2,EQT,2013Q3,1,0,0,55,0.018181818,0
2,EQT,2013Q4,4,0,0,41,0.097560976,0
2,EQT,2014Q1,1,0,0,29,0.034482759,0
2,EQT,2014Q3,2,0,0,39,0.051282051,0
2,EQT,2014Q4,6,-0.166666667,-1,81,0.074074074,-0.074074074
2,EQT,2015Q1,4,0,0,73,0.054794521,0
2,EQT,2015Q2,6,0,0,59,0.101694915,0
2,EQT,2015Q3,3,0,0,95,0.031578947,0
2,EQT,2015Q4,6,0,0,74,0.081081081,0
2,EQT,2016Q1,7,0,0,88,0.079545455,0
2,EQT,2016Q2,6,0,0,90,0.066666667,0
2,EQT,2016Q3,8,0,0,88,0.090909091,0
2,EQT,2016Q4,5,0,0,73,0.068493151,0
2,EQT,2017Q1,6,0,0,73,0.082191781,0
2,EQT,2017Q2,10,0,0,98,0.102040816,0
2,EQT,2017Q3,17,-0.117647059,-2,112,0.151785714,-0.303571429
2,EQT,2017Q4,9,0,0,125,0.072,0
2,EQT,2018Q1,3,0,0,94,0.031914894,0
2,EQT,2018Q2,5,0,0,130,0.038461538,0
2,EQT,2018Q3,6,0,0,126,0.047619048,0
2,EQT,2018Q4,20,0.05,1,143,0.13986014,0.13986014
2,EQT,2019Q1,14,0,0,140,0.1,0
2,EQT,2019Q2,31,0.032258065,1,154,0.201298701,0.201298701
2,EQT,2019Q3,24,0,0,157,0.152866242,0
2,EQT,2019Q4,17,0,0,172,0.098837209,0
2,EQT,2020Q1,5,-0.2,-1,213,0.023474178,-0.023474178
2,EQT,2020Q2,4,0,0,190,0.021052632,0
2,EQT,2020Q3,13,0,0,144,0.090277778,0
2,EQT,2020Q4,20,0,0,180,0.111111111,0
2,EQT,2021Q1,16,0,0,215,0.074418605,0
2,EQT,2021Q2,26,0,0,193,0.134715026,0
2,EQT,2021Q3,26,0,0,216,0.12037037,0
2,EQT,2021Q4,20,0.05,1,164,0.12195122,0.12195122
2,EQT,2022Q1,14,0,0,150,0.093333333,0
2,EQT,2022Q2,12,0,0,131,0.091603053,0
2,EQT,2022Q3,2,0,0,103,0.019417476,0
2,EQT,2022Q4,14,0.142857143,2,153,0.091503268,0.183006536
2,EQT,2023Q1,6,0,0,151,0.039735099,0
2,EQT,2023Q2,21,0.095238095,2,212,0.099056604,0.198113208
2,EQT,2023Q3,14,0.142857143,2,137,0.102189781,0.204379562
2,EQT,2023Q4,19,0.473684211,9,130,0.146153846,1.315384615
2,EQT,2024Q1,20,0.4,8,128,0.15625,1.25
2,EQT,2024Q2,9,-0.111111111,-1,102,0.088235294,-0.088235294
2,EQT,2024Q3,6,0.166666667,1,163,0.036809816,0.036809816
2,EQT,2024Q4,6,-0.166666667,-1,146,0.04109589,-0.04109589
2,EXE,2001Q1,1,0,0,22,0.045454545,0
2,EXE,2001Q3,1,0,0,10,0.1,0
2,EXE,2002Q2,1,0,0,12,0.083333333,0
2,EXE,2003Q3,2,0,0,4,0.5,0
2,EXE,2014Q4,1,0,0,81,0.012345679,0
2,EXE,2015Q3,1,0,0,95,0.010526316,0
2,EXE,2015Q4,1,0,0,74,0.013513514,0
2,EXE,2024Q4,2,0,0,146,0.01369863,0
2,FANG,2016Q3,1,0,0,88,0.011363636,0
2,FANG,2016Q4,1,0,0,73,0.01369863,0
2,FANG,2017Q2,1,0,0,98,0.010204082,0
2,FANG,2017Q3,1,0,0,112,0.008928571,0
2,FANG,2017Q4,2,0,0,125,0.016,0
2,FANG,2018Q1,1,0,0,94,0.010638298,0
2,FANG,2018Q2,11,0,0,130,0.084615385,0
2,FANG,2018Q3,7,0,0,126,0.055555556,0
2,FANG,2018Q4,7,0,0,143,0.048951049,0
2,FANG,2019Q2,1,-1,-1,154,0.006493506,-0.006493506
2,FANG,2019Q3,5,0.2,1,157,0.031847134,0.031847134
2,FANG,2020Q1,3,0,0,213,0.014084507,0
2,FANG,2020Q2,2,-0.5,-1,190,0.010526316,-0.010526316
2,FANG,2020Q4,3,0,0,180,0.016666667,0
2,FANG,2021Q1,6,-0.5,-3,215,0.027906977,-0.08372093
2,FANG,2021Q2,2,0.5,1,193,0.010362694,0.010362694
2,FANG,2021Q3,2,0,0,216,0.009259259,0
2,FANG,2022Q1,1,0,0,150,0.006666667,0
2,FANG,2022Q2,1,0,0,131,0.007633588,0
2,FANG,2022Q3,1,-1,-1,103,0.009708738,-0.009708738
2,FANG,2022Q4,1,0,0,153,0.006535948,0
2,FANG,2023Q3,1,0,0,137,0.00729927,0
2,FANG,2024Q1,1,0,0,128,0.0078125,0
2,GDP,2016Q2,3,0.333333333,1,90,0.033333333,0.033333333
2,GDP,2018Q4,1,0,0,143,0.006993007,0
2,GPRK,2017Q3,1,0,0,112,0.008928571,0
2,GPRK,2017Q4,1,0,0,125,0.008,0
2,GPRK,2018Q1,1,0,0,94,0.010638298,0
2,HAL,2009Q3,1,0,0,27,0.037037037,0
2,HAL,2011Q2,1,-1,-1,35,0.028571429,-0.028571429
2,HAL,2012Q1,7,-0.428571429,-3,48,0.145833333,-0.4375
2,HAL,2012Q4,1,-1,-1,45,0.022222222,-0.022222222
2,HAL,2013Q1,6,-0.666666667,-4,68,0.088235294,-0.352941176
2,HAL,2013Q3,3,-1.333333333,-4,55,0.054545455,-0.218181818
2,HAL,2013Q4,2,-1,-2,41,0.048780488,-0.097560976
2,HAL,2014Q1,1,1,1,29,0.034482759,0.034482759
2,HAL,2014Q2,2,0,0,38,0.052631579,0
2,HAL,2014Q3,2,-1,-2,39,0.051282051,-0.102564103
2,HAL,2014Q4,3,0,0,81,0.037037037,0
2,HAL,2015Q1,1,0,0,73,0.01369863,0
2,HAL,2015Q2,3,0.333333333,1,59,0.050847458,0.050847458
2,HAL,2015Q3,6,-0.333333333,-2,95,0.063157895,-0.126315789
2,HAL,2015Q4,7,-0.428571429,-3,74,0.094594595,-0.283783784
2,HAL,2016Q1,5,-0.4,-2,88,0.056818182,-0.113636364
2,HAL,2016Q2,8,-1.25,-10,90,0.088888889,-0.888888889
2,HAL,2016Q3,3,-0.666666667,-2,88,0.034090909,-0.068181818
2,HAL,2016Q4,2,1,2,73,0.02739726,0.054794521
2,HAL,2017Q1,1,-2,-2,73,0.01369863,-0.02739726
2,HAL,2017Q2,3,0,0,98,0.030612245,0
2,HAL,2017Q3,1,-1,-1,112,0.008928571,-0.008928571
2,HAL,2017Q4,1,1,1,125,0.008,0.008
2,HAL,2018Q2,1,-1,-1,130,0.007692308,-0.007692308
2,HAL,2018Q4,3,-0.333333333,-1,143,0.020979021,-0.020979021
2,HAL,2019Q1,3,-1,-3,140,0.021428571,-0.064285714
2,HAL,2019Q2,1,-1,-1,154,0.006493506,-0.006493506
2,HAL,2019Q3,7,-0.285714286,-2,157,0.044585987,-0.089171975
2,HAL,2020Q1,3,-1,-3,213,0.014084507,-0.042253521
2,HAL,2020Q2,2,-1,-2,190,0.010526316,-0.021052632
2,HAL,2020Q3,1,0,0,144,0.006944444,0
2,HAL,2020Q4,1,-1,-1,180,0.005555556,-0.005555556
2,HAL,2021Q2,2,0,0,193,0.010362694,0
2,HAL,2021Q3,3,0.333333333,1,216,0.013888889,0.013888889
2,HAL,2022Q1,1,2,2,150,0.006666667,0.013333333
2,HAL,2022Q2,2,0.5,1,131,0.015267176,0.015267176
2,HAL,2023Q1,1,-1,-1,151,0.006622517,-0.006622517
2,HAL,2023Q2,3,0.333333333,1,212,0.014150943,0.014150943
2,HAL,2023Q3,2,-1,-2,137,0.01459854,-0.02919708
2,HAL,2024Q3,1,0,0,163,0.006134969,0
2,HAL,2024Q4,1,0,0,146,0.006849315,0
2,HLX,2011Q1,2,0,0,39,0.051282051,0
2,HLX,2016Q4,1,0,0,73,0.01369863,0
2,HP,1998Q4,2,0,0,8,0.25,0
2,HP,1999Q2,3,0,0,6,0.5,0
2,HP,1999Q3,3,0,0,14,0.214285714,0
2,HP,1999Q4,1,0,0,6,0.166666667,0
2,HP,2000Q1,1,0,0,8,0.125,0
2,HP,2000Q2,1,0,0,10,0.1,0
2,HP,2000Q4,2,0,0,9,0.222222222,0
2,HP,2001Q1,3,0,0,22,0.136363636,0
2,HP,2001Q2,2,0,0,11,0.181818182,0
2,HP,2001Q3,4,0,0,10,0.4,0
2,HP,2001Q4,3,0,0,12,0.25,0
2,HP,2002Q1,15,0,0,32,0.46875,0
2,HP,2002Q2,4,0,0,12,0.333333333,0
2,HP,2002Q3,2,0,0,8,0.25,0
2,HP,2003Q1,1,0,0,3,0.333333333,0
2,HP,2003Q2,1,0,0,10,0.1,0
2,HP,2003Q3,1,0,0,4,0.25,0
2,HP,2003Q4,1,0,0,11,0.090909091,0
2,HP,2004Q1,2,0,0,19,0.105263158,0
2,HP,2004Q2,1,0,0,11,0.090909091,0
2,HP,2004Q4,2,0.5,1,12,0.166666667,0.166666667
2,HP,2005Q1,5,0,0,17,0.294117647,0
2,HP,2005Q2,5,0,0,18,0.277777778,0
2,HP,2005Q3,1,0,0,6,0.166666667,0
2,HP,2005Q4,3,0,0,17,0.176470588,0
2,HP,2006Q1,3,0.333333333,1,10,0.3,0.3
2,HP,2006Q2,3,0,0,16,0.1875,0
