dominant_dictionary_topic,dominant_LDA_topic,ticker,quarter,total_mentions,avg_market_impact,sum_market_impact,quarter_total_mentions,mention_percentage,weighted_market_impact
natural_factor,0,SLB,2020Q3,1,2.0,2.0,45,0.022222222222222223,0.044444444444444446
natural_factor,0,SLB,2020Q4,2,0.5,1.0,48,0.041666666666666664,0.041666666666666664
natural_factor,0,SLB,2022Q1,1,1.0,1.0,39,0.02564102564102564,0.02564102564102564
natural_factor,0,SLB,2022Q3,1,2.0,2.0,35,0.02857142857142857,0.05714285714285714
natural_factor,0,SLB,2023Q2,2,0.5,1.0,58,0.034482758620689655,0.034482758620689655
natural_factor,0,SLB,2023Q3,1,0.0,0.0,39,0.02564102564102564,0.0
natural_factor,0,SLB,2024Q1,1,1.0,1.0,28,0.03571428571428571,0.03571428571428571
natural_factor,0,SLB,2024Q3,1,2.0,2.0,22,0.045454545454545456,0.09090909090909091
natural_factor,0,SLB,2024Q4,1,-1.0,-1.0,22,0.045454545454545456,-0.045454545454545456
natural_factor,0,STR,1999Q3,1,1.0,1.0,5,0.2,0.2
natural_factor,0,STR,2004Q4,1,0.0,0.0,6,0.16666666666666666,0.0
natural_factor,0,STR,2006Q4,1,0.0,0.0,2,0.5,0.0
natural_factor,0,STR,2008Q4,1,0.0,0.0,2,0.5,0.0
natural_factor,0,STR,2009Q2,1,0.0,0.0,2,0.5,0.0
natural_factor,0,STR,2009Q4,1,0.0,0.0,5,0.2,0.0
natural_factor,0,STR,2010Q2,2,0.0,0.0,7,0.2857142857142857,0.0
natural_factor,0,STR,2012Q2,1,-1.0,-1.0,3,0.3333333333333333,-0.3333333333333333
natural_factor,0,STR,2013Q3,2,1.0,2.0,17,0.11764705882352941,0.23529411764705882
natural_factor,0,STR,2015Q1,1,0.0,0.0,8,0.125,0.0
natural_factor,0,STR,2016Q3,2,0.0,0.0,18,0.1111111111111111,0.0
natural_factor,0,STR,2016Q4,1,0.0,0.0,7,0.14285714285714285,0.0
natural_factor,0,STR,2017Q1,2,0.0,0.0,19,0.10526315789473684,0.0
natural_factor,0,STR,2017Q3,4,0.0,0.0,14,0.2857142857142857,0.0
natural_factor,0,STR,2018Q1,1,0.0,0.0,13,0.07692307692307693,0.0
natural_factor,0,STR,2018Q2,1,1.0,1.0,24,0.041666666666666664,0.041666666666666664
natural_factor,0,STR,2018Q3,1,0.0,0.0,29,0.034482758620689655,0.0
natural_factor,0,STR,2018Q4,1,0.0,0.0,27,0.037037037037037035,0.0
natural_factor,0,STR,2019Q1,2,0.5,1.0,22,0.09090909090909091,0.09090909090909091
natural_factor,0,STR,2019Q2,5,-0.2,-1.0,23,0.21739130434782608,-0.21739130434782608
natural_factor,0,STR,2019Q3,3,0.0,0.0,22,0.13636363636363635,0.0
natural_factor,0,STR,2019Q4,4,0.0,0.0,30,0.13333333333333333,0.0
natural_factor,0,STR,2020Q1,12,-0.25,-3.0,47,0.2553191489361702,-0.7659574468085106
natural_factor,0,STR,2020Q2,14,-0.35714285714285715,-5.0,46,0.30434782608695654,-1.5217391304347827
natural_factor,0,STR,2020Q3,12,-0.25,-3.0,45,0.26666666666666666,-0.8
natural_factor,0,STR,2020Q4,7,-0.42857142857142855,-3.0,48,0.14583333333333334,-0.4375
natural_factor,0,STR,2021Q1,11,0.2727272727272727,3.0,59,0.1864406779661017,0.5593220338983051
natural_factor,0,STR,2021Q2,13,0.15384615384615385,2.0,78,0.16666666666666666,0.3333333333333333
natural_factor,0,STR,2021Q3,11,0.2727272727272727,3.0,52,0.21153846153846154,0.6346153846153846
natural_factor,0,STR,2021Q4,11,0.0,0.0,63,0.1746031746031746,0.0
natural_factor,0,STR,2022Q1,6,0.0,0.0,39,0.15384615384615385,0.0
natural_factor,0,STR,2022Q2,6,0.0,0.0,34,0.17647058823529413,0.0
natural_factor,0,STR,2022Q3,12,-0.16666666666666666,-2.0,35,0.34285714285714286,-0.6857142857142857
natural_factor,0,STR,2022Q4,3,0.0,0.0,45,0.06666666666666667,0.0
natural_factor,0,STR,2023Q1,5,0.0,0.0,48,0.10416666666666667,0.0
natural_factor,0,STR,2023Q2,6,0.5,3.0,58,0.10344827586206896,0.3103448275862069
natural_factor,0,STR,2023Q3,6,0.16666666666666666,1.0,39,0.15384615384615385,0.15384615384615385
natural_factor,0,STR,2023Q4,2,0.0,0.0,25,0.08,0.0
natural_factor,0,STR,2024Q1,3,0.3333333333333333,1.0,28,0.10714285714285714,0.10714285714285714
natural_factor,0,STR,2024Q2,3,0.3333333333333333,1.0,25,0.12,0.12
natural_factor,0,STR,2024Q3,1,0.0,0.0,22,0.045454545454545456,0.0
natural_factor,0,TTI,2000Q2,2,0.5,1.0,5,0.4,0.4
natural_factor,0,TTI,2002Q1,1,0.0,0.0,6,0.16666666666666666,0.0
natural_factor,0,TTI,2004Q1,1,0.0,0.0,4,0.25,0.0
natural_factor,0,TTI,2007Q3,1,1.0,1.0,4,0.25,0.25
natural_factor,0,TTI,2009Q3,1,0.0,0.0,6,0.16666666666666666,0.0
natural_factor,0,TTI,2017Q1,4,0.0,0.0,19,0.21052631578947367,0.0
natural_factor,0,TTI,2018Q3,1,0.0,0.0,29,0.034482758620689655,0.0
natural_factor,0,TTI,2023Q4,1,0.0,0.0,25,0.04,0.0
natural_factor,0,VAL,2015Q3,1,1.0,1.0,12,0.08333333333333333,0.08333333333333333
natural_factor,0,VOC,1999Q2,1,0.0,0.0,1,1.0,0.0
natural_factor,0,VOC,2005Q2,1,0.0,0.0,7,0.14285714285714285,0.0
natural_factor,0,VOC,2015Q3,1,0.0,0.0,12,0.08333333333333333,0.0
natural_factor,0,VOC,2015Q4,1,-1.0,-1.0,11,0.09090909090909091,-0.09090909090909091
natural_factor,0,VOC,2017Q3,1,0.0,0.0,14,0.07142857142857142,0.0
natural_factor,0,VOC,2018Q1,1,0.0,0.0,13,0.07692307692307693,0.0
natural_factor,0,VOC,2018Q2,3,0.0,0.0,24,0.125,0.0
natural_factor,0,VOC,2018Q3,4,-0.25,-1.0,29,0.13793103448275862,-0.13793103448275862
natural_factor,0,VOC,2019Q1,1,0.0,0.0,22,0.045454545454545456,0.0
natural_factor,0,VOC,2019Q2,1,-1.0,-1.0,23,0.043478260869565216,-0.043478260869565216
natural_factor,0,VOC,2019Q3,2,-1.0,-2.0,22,0.09090909090909091,-0.18181818181818182
natural_factor,0,VOC,2019Q4,1,0.0,0.0,30,0.03333333333333333,0.0
natural_factor,0,VOC,2020Q4,2,-0.5,-1.0,48,0.041666666666666664,-0.041666666666666664
natural_factor,0,VOC,2021Q1,3,0.0,0.0,59,0.05084745762711865,0.0
natural_factor,0,VOC,2021Q2,16,-0.1875,-3.0,78,0.20512820512820512,-0.6153846153846154
natural_factor,0,VOC,2021Q3,5,0.0,0.0,52,0.09615384615384616,0.0
natural_factor,0,VOC,2021Q4,9,-0.1111111111111111,-1.0,63,0.14285714285714285,-0.14285714285714285
natural_factor,0,VOC,2022Q1,1,0.0,0.0,39,0.02564102564102564,0.0
natural_factor,0,VOC,2022Q2,1,-1.0,-1.0,34,0.029411764705882353,-0.029411764705882353
natural_factor,0,VOC,2022Q4,1,2.0,2.0,45,0.022222222222222223,0.044444444444444446
natural_factor,0,VOC,2023Q1,1,0.0,0.0,48,0.020833333333333332,0.0
natural_factor,0,VOC,2023Q2,1,1.0,1.0,58,0.017241379310344827,0.017241379310344827
natural_factor,0,VOC,2024Q4,1,1.0,1.0,22,0.045454545454545456,0.045454545454545456
natural_factor,0,VTS,2013Q4,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,0,VTS,2015Q2,1,0.0,0.0,14,0.07142857142857142,0.0
natural_factor,0,VTS,2016Q4,1,0.0,0.0,7,0.14285714285714285,0.0
natural_factor,0,VTS,2018Q2,1,1.0,1.0,24,0.041666666666666664,0.041666666666666664
natural_factor,0,VTS,2018Q4,2,0.0,0.0,27,0.07407407407407407,0.0
natural_factor,0,VTS,2019Q2,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,0,VTS,2019Q3,2,0.0,0.0,22,0.09090909090909091,0.0
natural_factor,0,VTS,2019Q4,1,0.0,0.0,30,0.03333333333333333,0.0
natural_factor,0,VTS,2020Q1,1,0.0,0.0,47,0.02127659574468085,0.0
natural_factor,0,VTS,2020Q4,1,0.0,0.0,48,0.020833333333333332,0.0
natural_factor,0,VTS,2021Q1,4,0.0,0.0,59,0.06779661016949153,0.0
natural_factor,0,VTS,2021Q2,3,0.0,0.0,78,0.038461538461538464,0.0
natural_factor,0,VTS,2021Q3,1,1.0,1.0,52,0.019230769230769232,0.019230769230769232
natural_factor,0,VTS,2021Q4,3,0.0,0.0,63,0.047619047619047616,0.0
natural_factor,0,VTS,2022Q1,1,0.0,0.0,39,0.02564102564102564,0.0
natural_factor,0,VTS,2022Q3,3,-0.3333333333333333,-1.0,35,0.08571428571428572,-0.08571428571428572
natural_factor,0,VTS,2023Q2,1,0.0,0.0,58,0.017241379310344827,0.0
natural_factor,0,VTS,2023Q3,1,0.0,0.0,39,0.02564102564102564,0.0
natural_factor,0,VTS,2024Q2,2,0.0,0.0,25,0.08,0.0
natural_factor,0,WLL,2000Q1,1,0.0,0.0,4,0.25,0.0
natural_factor,0,WLL,2001Q1,2,0.5,1.0,5,0.4,0.4
natural_factor,0,WLL,2015Q3,1,-1.0,-1.0,12,0.08333333333333333,-0.08333333333333333
natural_factor,0,WLL,2020Q2,1,-1.0,-1.0,46,0.021739130434782608,-0.021739130434782608
natural_factor,1,APA,2018Q3,1,0.0,0.0,2,0.5,0.0
natural_factor,1,EQT,2008Q1,1,0.0,0.0,1,1.0,0.0
natural_factor,1,EQT,2014Q4,1,0.0,0.0,1,1.0,0.0
natural_factor,1,EQT,2018Q3,1,0.0,0.0,2,0.5,0.0
natural_factor,1,EQT,2019Q1,1,0.0,0.0,1,1.0,0.0
natural_factor,2,ACDC,1999Q1,1,0.0,0.0,7,0.14285714285714285,0.0
natural_factor,2,ACDC,2015Q3,1,0.0,0.0,25,0.04,0.0
natural_factor,2,ACDC,2023Q1,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,AESI,2020Q4,1,0.0,0.0,45,0.022222222222222223,0.0
natural_factor,2,AESI,2021Q3,1,0.0,0.0,41,0.024390243902439025,0.0
natural_factor,2,AESI,2021Q4,3,0.0,0.0,29,0.10344827586206896,0.0
natural_factor,2,AESI,2022Q4,1,0.0,0.0,21,0.047619047619047616,0.0
natural_factor,2,AESI,2023Q1,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,APA,1998Q4,2,0.0,0.0,3,0.6666666666666666,0.0
natural_factor,2,APA,1999Q1,4,0.5,2.0,7,0.5714285714285714,1.1428571428571428
natural_factor,2,APA,1999Q3,1,0.0,0.0,4,0.25,0.0
natural_factor,2,APA,1999Q4,1,0.0,0.0,2,0.5,0.0
natural_factor,2,APA,2000Q1,1,0.0,0.0,3,0.3333333333333333,0.0
natural_factor,2,APA,2001Q1,1,0.0,0.0,6,0.16666666666666666,0.0
natural_factor,2,APA,2001Q4,1,0.0,0.0,4,0.25,0.0
natural_factor,2,APA,2002Q1,1,0.0,0.0,15,0.06666666666666667,0.0
natural_factor,2,APA,2002Q4,1,0.0,0.0,1,1.0,0.0
natural_factor,2,APA,2003Q2,1,-2.0,-2.0,2,0.5,-1.0
natural_factor,2,APA,2004Q1,1,0.0,0.0,3,0.3333333333333333,0.0
natural_factor,2,APA,2004Q3,1,1.0,1.0,2,0.5,0.5
natural_factor,2,APA,2005Q1,1,0.0,0.0,6,0.16666666666666666,0.0
natural_factor,2,APA,2005Q3,1,0.0,0.0,2,0.5,0.0
natural_factor,2,APA,2006Q1,1,0.0,0.0,4,0.25,0.0
natural_factor,2,APA,2007Q1,2,0.0,0.0,4,0.5,0.0
natural_factor,2,APA,2007Q2,7,0.14285714285714285,1.0,10,0.7,0.7
natural_factor,2,APA,2007Q4,1,0.0,0.0,3,0.3333333333333333,0.0
natural_factor,2,APA,2008Q1,2,0.0,0.0,4,0.5,0.0
natural_factor,2,APA,2008Q2,1,0.0,0.0,3,0.3333333333333333,0.0
natural_factor,2,APA,2009Q3,1,0.0,0.0,7,0.14285714285714285,0.0
natural_factor,2,APA,2010Q2,3,0.3333333333333333,1.0,9,0.3333333333333333,0.3333333333333333
natural_factor,2,APA,2010Q3,3,0.0,0.0,21,0.14285714285714285,0.0
natural_factor,2,APA,2010Q4,3,0.0,0.0,9,0.3333333333333333,0.0
natural_factor,2,APA,2011Q1,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,APA,2011Q2,2,0.0,0.0,8,0.25,0.0
natural_factor,2,APA,2011Q3,2,0.0,0.0,5,0.4,0.0
natural_factor,2,APA,2011Q4,3,0.0,0.0,13,0.23076923076923078,0.0
natural_factor,2,APA,2012Q1,3,0.0,0.0,10,0.3,0.0
natural_factor,2,APA,2012Q2,4,-0.25,-1.0,9,0.4444444444444444,-0.4444444444444444
natural_factor,2,APA,2012Q3,5,0.2,1.0,14,0.35714285714285715,0.35714285714285715
natural_factor,2,APA,2012Q4,7,0.0,0.0,15,0.4666666666666667,0.0
natural_factor,2,APA,2013Q2,2,0.0,0.0,11,0.18181818181818182,0.0
natural_factor,2,APA,2014Q2,3,0.0,0.0,9,0.3333333333333333,0.0
natural_factor,2,APA,2014Q3,3,-0.3333333333333333,-1.0,11,0.2727272727272727,-0.2727272727272727
natural_factor,2,APA,2014Q4,2,0.0,0.0,28,0.07142857142857142,0.0
natural_factor,2,APA,2015Q1,1,0.0,0.0,20,0.05,0.0
natural_factor,2,APA,2015Q2,3,0.0,0.0,21,0.14285714285714285,0.0
natural_factor,2,APA,2015Q4,1,0.0,0.0,30,0.03333333333333333,0.0
natural_factor,2,APA,2016Q2,1,0.0,0.0,26,0.038461538461538464,0.0
natural_factor,2,APA,2016Q3,1,0.0,0.0,25,0.04,0.0
natural_factor,2,APA,2016Q4,3,0.0,0.0,22,0.13636363636363635,0.0
natural_factor,2,APA,2017Q1,4,-0.25,-1.0,13,0.3076923076923077,-0.3076923076923077
natural_factor,2,APA,2017Q2,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,APA,2017Q4,3,0.0,0.0,32,0.09375,0.0
natural_factor,2,APA,2018Q1,2,0.0,0.0,24,0.08333333333333333,0.0
natural_factor,2,APA,2018Q2,4,0.25,1.0,32,0.125,0.125
natural_factor,2,APA,2018Q3,4,0.0,0.0,23,0.17391304347826086,0.0
natural_factor,2,APA,2018Q4,7,-0.14285714285714285,-1.0,44,0.1590909090909091,-0.1590909090909091
natural_factor,2,APA,2019Q1,2,0.0,0.0,34,0.058823529411764705,0.0
natural_factor,2,APA,2019Q2,7,0.0,0.0,46,0.15217391304347827,0.0
natural_factor,2,APA,2019Q3,1,1.0,1.0,41,0.024390243902439025,0.024390243902439025
natural_factor,2,APA,2019Q4,2,0.0,0.0,46,0.043478260869565216,0.0
natural_factor,2,APA,2020Q1,2,0.0,0.0,34,0.058823529411764705,0.0
natural_factor,2,APA,2020Q2,4,0.0,0.0,23,0.17391304347826086,0.0
natural_factor,2,APA,2020Q3,2,0.5,1.0,26,0.07692307692307693,0.07692307692307693
natural_factor,2,APA,2020Q4,3,0.0,0.0,45,0.06666666666666667,0.0
natural_factor,2,APA,2021Q1,3,0.0,0.0,42,0.07142857142857142,0.0
natural_factor,2,APA,2021Q2,2,0.0,0.0,43,0.046511627906976744,0.0
natural_factor,2,APA,2021Q3,3,0.0,0.0,41,0.07317073170731707,0.0
natural_factor,2,APA,2021Q4,3,0.3333333333333333,1.0,29,0.10344827586206896,0.10344827586206896
natural_factor,2,APA,2022Q1,1,-1.0,-1.0,31,0.03225806451612903,-0.03225806451612903
natural_factor,2,APA,2022Q3,2,0.0,0.0,17,0.11764705882352941,0.0
natural_factor,2,APA,2022Q4,1,0.0,0.0,21,0.047619047619047616,0.0
natural_factor,2,APA,2023Q2,3,0.6666666666666666,2.0,43,0.06976744186046512,0.13953488372093023
natural_factor,2,APA,2023Q3,5,-0.2,-1.0,32,0.15625,-0.15625
natural_factor,2,APA,2023Q4,6,-0.3333333333333333,-2.0,36,0.16666666666666666,-0.3333333333333333
natural_factor,2,APA,2024Q1,2,0.0,0.0,25,0.08,0.0
natural_factor,2,APA,2024Q3,2,0.0,0.0,21,0.09523809523809523,0.0
natural_factor,2,AR,2013Q4,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,AR,2015Q4,1,-1.0,-1.0,30,0.03333333333333333,-0.03333333333333333
natural_factor,2,AR,2018Q1,1,-1.0,-1.0,24,0.041666666666666664,-0.041666666666666664
natural_factor,2,AR,2018Q2,1,0.0,0.0,32,0.03125,0.0
natural_factor,2,AR,2018Q3,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,AR,2019Q1,1,0.0,0.0,34,0.029411764705882353,0.0
natural_factor,2,AR,2020Q2,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,AR,2021Q1,1,0.0,0.0,42,0.023809523809523808,0.0
natural_factor,2,AR,2021Q2,1,0.0,0.0,43,0.023255813953488372,0.0
natural_factor,2,AR,2022Q1,5,0.0,0.0,31,0.16129032258064516,0.0
natural_factor,2,AR,2022Q2,1,0.0,0.0,14,0.07142857142857142,0.0
natural_factor,2,AR,2022Q3,1,0.0,0.0,17,0.058823529411764705,0.0
natural_factor,2,AR,2022Q4,1,0.0,0.0,21,0.047619047619047616,0.0
natural_factor,2,AR,2023Q1,2,0.0,0.0,23,0.08695652173913043,0.0
natural_factor,2,AR,2023Q2,4,0.0,0.0,43,0.09302325581395349,0.0
natural_factor,2,BATL,2018Q4,1,0.0,0.0,44,0.022727272727272728,0.0
natural_factor,2,BORR,2016Q1,1,0.0,0.0,17,0.058823529411764705,0.0
natural_factor,2,BORR,2017Q3,1,0.0,0.0,39,0.02564102564102564,0.0
natural_factor,2,BORR,2021Q1,1,0.0,0.0,42,0.023809523809523808,0.0
natural_factor,2,BORR,2021Q2,2,0.0,0.0,43,0.046511627906976744,0.0
natural_factor,2,BRN,2013Q4,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,BRN,2016Q2,2,0.0,0.0,26,0.07692307692307693,0.0
natural_factor,2,BRN,2018Q4,1,0.0,0.0,44,0.022727272727272728,0.0
natural_factor,2,BRN,2020Q1,2,0.0,0.0,34,0.058823529411764705,0.0
natural_factor,2,BRN,2022Q1,1,0.0,0.0,31,0.03225806451612903,0.0
natural_factor,2,BRN,2022Q4,1,0.0,0.0,21,0.047619047619047616,0.0
natural_factor,2,BRN,2023Q1,2,0.0,0.0,23,0.08695652173913043,0.0
natural_factor,2,BRN,2023Q2,1,0.0,0.0,43,0.023255813953488372,0.0
natural_factor,2,BRN,2024Q1,1,-1.0,-1.0,25,0.04,-0.04
natural_factor,2,BRN,2024Q2,1,-1.0,-1.0,19,0.05263157894736842,-0.05263157894736842
natural_factor,2,BSM,2009Q1,1,0.0,0.0,4,0.25,0.0
natural_factor,2,BSM,2017Q3,1,0.0,0.0,39,0.02564102564102564,0.0
natural_factor,2,BSM,2020Q4,1,0.0,0.0,45,0.022222222222222223,0.0
natural_factor,2,BSM,2021Q1,6,0.16666666666666666,1.0,42,0.14285714285714285,0.14285714285714285
natural_factor,2,BSM,2023Q3,1,0.0,0.0,32,0.03125,0.0
natural_factor,2,CLB,1999Q1,2,0.0,0.0,7,0.2857142857142857,0.0
natural_factor,2,CLB,2004Q2,2,0.0,0.0,3,0.6666666666666666,0.0
natural_factor,2,CLB,2010Q2,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,CLB,2018Q2,1,0.0,0.0,32,0.03125,0.0
natural_factor,2,CLB,2023Q2,2,0.0,0.0,43,0.046511627906976744,0.0
natural_factor,2,CLB,2023Q3,1,0.0,0.0,32,0.03125,0.0
natural_factor,2,CPE,2002Q1,1,0.0,0.0,15,0.06666666666666667,0.0
natural_factor,2,CPE,2006Q1,1,-1.0,-1.0,4,0.25,-0.25
natural_factor,2,CPE,2006Q2,1,0.0,0.0,5,0.2,0.0
natural_factor,2,CPE,2017Q4,1,0.0,0.0,32,0.03125,0.0
natural_factor,2,CPE,2019Q3,2,0.0,0.0,41,0.04878048780487805,0.0
natural_factor,2,CPE,2021Q4,1,1.0,1.0,29,0.034482758620689655,0.034482758620689655
natural_factor,2,CPE,2023Q4,1,0.0,0.0,36,0.027777777777777776,0.0
natural_factor,2,CPE,2024Q1,1,0.0,0.0,25,0.04,0.0
natural_factor,2,CRC,1998Q2,1,0.0,0.0,1,1.0,0.0
natural_factor,2,CRC,2005Q1,1,0.0,0.0,6,0.16666666666666666,0.0
natural_factor,2,CRC,2012Q1,2,0.0,0.0,10,0.2,0.0
natural_factor,2,CRC,2016Q2,1,0.0,0.0,26,0.038461538461538464,0.0
natural_factor,2,CRC,2016Q3,2,-0.5,-1.0,25,0.08,-0.08
natural_factor,2,CRC,2019Q3,1,2.0,2.0,41,0.024390243902439025,0.04878048780487805
natural_factor,2,CRC,2019Q4,1,0.0,0.0,46,0.021739130434782608,0.0
natural_factor,2,CRC,2020Q1,2,0.0,0.0,34,0.058823529411764705,0.0
natural_factor,2,CRC,2020Q2,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,CRC,2020Q3,2,0.0,0.0,26,0.07692307692307693,0.0
natural_factor,2,CRC,2021Q2,3,0.0,0.0,43,0.06976744186046512,0.0
natural_factor,2,CRC,2022Q1,1,0.0,0.0,31,0.03225806451612903,0.0
natural_factor,2,CRC,2022Q3,1,0.0,0.0,17,0.058823529411764705,0.0
natural_factor,2,CRC,2022Q4,2,0.0,0.0,21,0.09523809523809523,0.0
natural_factor,2,CRC,2023Q1,2,0.0,0.0,23,0.08695652173913043,0.0
natural_factor,2,CRC,2023Q2,3,0.0,0.0,43,0.06976744186046512,0.0
natural_factor,2,CRC,2024Q1,1,0.0,0.0,25,0.04,0.0
natural_factor,2,CRK,2007Q4,1,0.0,0.0,3,0.3333333333333333,0.0
natural_factor,2,CRK,2019Q4,1,0.0,0.0,46,0.021739130434782608,0.0
natural_factor,2,CRK,2022Q4,2,0.0,0.0,21,0.09523809523809523,0.0
natural_factor,2,CRK,2023Q1,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,CRK,2023Q2,1,0.0,0.0,43,0.023255813953488372,0.0
natural_factor,2,CRK,2023Q3,1,0.0,0.0,32,0.03125,0.0
natural_factor,2,DCP,2005Q4,1,0.0,0.0,5,0.2,0.0
natural_factor,2,DCP,2006Q2,2,0.0,0.0,5,0.4,0.0
natural_factor,2,DCP,2008Q3,1,0.0,0.0,1,1.0,0.0
natural_factor,2,DCP,2011Q1,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,DCP,2012Q2,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,DCP,2015Q3,1,0.0,0.0,25,0.04,0.0
natural_factor,2,DCP,2020Q2,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,DCP,2021Q1,2,-0.5,-1.0,42,0.047619047619047616,-0.047619047619047616
natural_factor,2,DCP,2022Q1,1,2.0,2.0,31,0.03225806451612903,0.06451612903225806
natural_factor,2,DCP,2023Q1,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,DCP,2023Q2,1,0.0,0.0,43,0.023255813953488372,0.0
natural_factor,2,DCP,2023Q3,1,2.0,2.0,32,0.03125,0.0625
natural_factor,2,DO,2018Q1,1,0.0,0.0,24,0.041666666666666664,0.0
natural_factor,2,DO,2020Q2,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,DWSN,2014Q4,1,0.0,0.0,28,0.03571428571428571,0.0
natural_factor,2,EP,2001Q1,2,0.0,0.0,6,0.3333333333333333,0.0
natural_factor,2,EP,2010Q2,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,EP,2017Q3,1,0.0,0.0,39,0.02564102564102564,0.0
natural_factor,2,EP,2019Q2,1,-1.0,-1.0,46,0.021739130434782608,-0.021739130434782608
natural_factor,2,EP,2020Q2,1,0.0,0.0,23,0.043478260869565216,0.0
natural_factor,2,EP,2020Q4,2,0.0,0.0,45,0.044444444444444446,0.0
natural_factor,2,EP,2022Q3,2,0.0,0.0,17,0.11764705882352941,0.0
natural_factor,2,EP,2023Q4,1,0.0,0.0,36,0.027777777777777776,0.0
natural_factor,2,EP,2024Q1,1,0.0,0.0,25,0.04,0.0
natural_factor,2,EP,2024Q2,1,0.0,0.0,19,0.05263157894736842,0.0
natural_factor,2,EPM,2000Q1,1,0.0,0.0,3,0.3333333333333333,0.0
natural_factor,2,EPM,2018Q4,1,0.0,0.0,44,0.022727272727272728,0.0
natural_factor,2,EPM,2019Q2,1,0.0,0.0,46,0.021739130434782608,0.0
natural_factor,2,EPM,2019Q4,1,0.0,0.0,46,0.021739130434782608,0.0
natural_factor,2,EPM,2020Q4,1,0.0,0.0,45,0.022222222222222223,0.0
natural_factor,2,EPM,2021Q1,1,0.0,0.0,42,0.023809523809523808,0.0
natural_factor,2,EPM,2022Q3,1,0.0,0.0,17,0.058823529411764705,0.0
natural_factor,2,EPSN,2010Q2,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,EQT,2002Q3,1,0.0,0.0,4,0.25,0.0
natural_factor,2,EQT,2003Q2,1,0.0,0.0,2,0.5,0.0
natural_factor,2,EQT,2005Q4,1,0.0,0.0,5,0.2,0.0
natural_factor,2,EQT,2007Q4,1,0.0,0.0,3,0.3333333333333333,0.0
natural_factor,2,EQT,2009Q4,1,0.0,0.0,12,0.08333333333333333,0.0
natural_factor,2,EQT,2010Q3,1,0.0,0.0,21,0.047619047619047616,0.0
natural_factor,2,EQT,2011Q1,5,0.0,0.0,9,0.5555555555555556,0.0
natural_factor,2,EQT,2011Q2,3,0.0,0.0,8,0.375,0.0
natural_factor,2,EQT,2011Q4,1,0.0,0.0,13,0.07692307692307693,0.0
natural_factor,2,EQT,2012Q1,1,0.0,0.0,10,0.1,0.0
natural_factor,2,EQT,2012Q3,1,0.0,0.0,14,0.07142857142857142,0.0
natural_factor,2,EQT,2012Q4,2,0.0,0.0,15,0.13333333333333333,0.0
natural_factor,2,EQT,2013Q1,2,0.0,0.0,14,0.14285714285714285,0.0
natural_factor,2,EQT,2013Q2,3,0.0,0.0,11,0.2727272727272727,0.0
natural_factor,2,EQT,2013Q3,1,0.0,0.0,10,0.1,0.0
natural_factor,2,EQT,2013Q4,3,0.0,0.0,9,0.3333333333333333,0.0
natural_factor,2,EQT,2014Q1,1,0.0,0.0,9,0.1111111111111111,0.0
natural_factor,2,EQT,2014Q3,2,0.0,0.0,11,0.18181818181818182,0.0
natural_factor,2,EQT,2014Q4,3,0.0,0.0,28,0.10714285714285714,0.0
natural_factor,2,EQT,2015Q1,2,0.0,0.0,20,0.1,0.0
natural_factor,2,EQT,2015Q2,4,0.0,0.0,21,0.19047619047619047,0.0
natural_factor,2,EQT,2015Q3,2,0.0,0.0,25,0.08,0.0
natural_factor,2,EQT,2015Q4,5,0.0,0.0,30,0.16666666666666666,0.0
natural_factor,2,EQT,2016Q1,6,0.0,0.0,17,0.35294117647058826,0.0
natural_factor,2,EQT,2016Q2,6,0.0,0.0,26,0.23076923076923078,0.0
natural_factor,2,EQT,2016Q3,7,0.0,0.0,25,0.28,0.0
natural_factor,2,EQT,2016Q4,3,0.0,0.0,22,0.13636363636363635,0.0
natural_factor,2,EQT,2017Q1,3,0.0,0.0,13,0.23076923076923078,0.0
natural_factor,2,EQT,2017Q2,5,0.0,0.0,23,0.21739130434782608,0.0
natural_factor,2,EQT,2017Q3,11,-0.18181818181818182,-2.0,39,0.28205128205128205,-0.5641025641025641
natural_factor,2,EQT,2017Q4,7,0.0,0.0,32,0.21875,0.0
