ticker,quarter,total_mentions,avg_sentiment,sum_sentiment,quarter_total_mentions,mention_percentage,weighted_sentiment
PR,2002Q3,3,0.333333333,1,8,0.375,0.375
PR,2002Q4,2,0,0,9,0.222222222,0
PR,2004Q1,1,0,0,19,0.052631579,0
PR,2004Q2,2,0,0,11,0.181818182,0
PR,2004Q3,2,0,0,14,0.142857143,0
PR,2004Q4,1,1,1,12,0.083333333,0.083333333
PR,2006Q2,2,0.5,1,16,0.125,0.125
PR,2006Q3,3,-0.666666667,-2,18,0.166666667,-0.333333333
PR,2006Q4,1,0,0,10,0.1,0
PR,2007Q1,1,1,1,9,0.111111111,0.111111111
PR,2007Q2,2,-0.5,-1,23,0.086956522,-0.086956522
PR,2007Q3,2,0,0,12,0.166666667,0
PR,2008Q2,2,0.5,1,9,0.222222222,0.222222222
PR,2009Q3,1,0,0,27,0.037037037,0
PR,2010Q1,1,0,0,25,0.04,0
PR,2010Q3,2,0,0,92,0.02173913,0
PR,2010Q4,1,0,0,41,0.024390244,0
PR,2011Q1,1,0,0,39,0.025641026,0
PR,2011Q2,1,0,0,35,0.028571429,0
PR,2011Q3,2,0,0,28,0.071428571,0
PR,2011Q4,1,0,0,38,0.026315789,0
PR,2012Q3,2,0.5,1,54,0.037037037,0.037037037
PR,2013Q2,1,0,0,47,0.021276596,0
PR,2013Q3,2,0,0,55,0.036363636,0
PR,2013Q4,1,0,0,41,0.024390244,0
PR,2014Q3,2,0,0,39,0.051282051,0
PR,2015Q1,2,0,0,73,0.02739726,0
PR,2015Q4,4,0,0,74,0.054054054,0
PR,2016Q1,2,0,0,88,0.022727273,0
PR,2016Q2,1,0,0,90,0.011111111,0
PR,2016Q3,1,0,0,88,0.011363636,0
PR,2016Q4,1,0,0,73,0.01369863,0
PR,2017Q1,1,0,0,73,0.01369863,0
PR,2017Q2,1,0,0,98,0.010204082,0
PR,2017Q3,10,0.1,1,112,0.089285714,0.089285714
PR,2017Q4,2,0,0,125,0.016,0
PR,2018Q1,1,0,0,94,0.010638298,0
PR,2018Q2,2,0,0,130,0.015384615,0
PR,2018Q3,4,0,0,126,0.031746032,0
PR,2018Q4,3,0,0,143,0.020979021,0
PR,2019Q1,2,0.5,1,140,0.014285714,0.014285714
PR,2019Q2,1,0,0,154,0.006493506,0
PR,2019Q3,3,0.333333333,1,157,0.01910828,0.01910828
PR,2019Q4,1,0,0,172,0.005813953,0
PR,2020Q1,5,0,0,213,0.023474178,0
PR,2020Q2,4,0,0,190,0.021052632,0
PR,2020Q3,3,0.333333333,1,144,0.020833333,0.020833333
PR,2020Q4,7,0.428571429,3,180,0.038888889,0.116666667
PR,2021Q1,5,0,0,215,0.023255814,0
PR,2021Q2,4,0.25,1,193,0.020725389,0.020725389
PR,2021Q3,3,0,0,216,0.013888889,0
PR,2021Q4,1,1,1,164,0.006097561,0.006097561
PR,2022Q1,4,0,0,150,0.026666667,0
PR,2022Q2,1,0,0,131,0.007633588,0
PR,2022Q3,5,0,0,103,0.048543689,0
PR,2022Q4,3,0,0,153,0.019607843,0
PR,2023Q2,3,0.666666667,2,212,0.014150943,0.028301887
PR,2023Q3,1,0,0,137,0.00729927,0
PR,2023Q4,2,0.5,1,130,0.015384615,0.015384615
PR,2024Q1,3,0.333333333,1,128,0.0234375,0.0234375
PR,2024Q2,1,0,0,102,0.009803922,0
PR,2024Q3,8,-0.375,-3,163,0.049079755,-0.147239264
PR,2024Q4,4,0,0,146,0.02739726,0
PTEN,2003Q4,1,0,0,11,0.090909091,0
PTEN,2004Q2,1,1,1,11,0.090909091,0.090909091
PTEN,2005Q1,1,-1,-1,17,0.058823529,-0.058823529
PTEN,2005Q3,1,1,1,6,0.166666667,0.166666667
PTEN,2005Q4,2,-1.5,-3,17,0.117647059,-0.352941176
PTEN,2009Q2,1,-1,-1,15,0.066666667,-0.066666667
PTEN,2009Q3,1,1,1,27,0.037037037,0.037037037
PTEN,2010Q1,1,1,1,25,0.04,0.04
PTEN,2010Q3,1,-1,-1,92,0.010869565,-0.010869565
PTEN,2011Q1,1,0,0,39,0.025641026,0
PTEN,2011Q3,1,1,1,28,0.035714286,0.035714286
PTEN,2015Q2,1,-1,-1,59,0.016949153,-0.016949153
PTEN,2016Q4,2,1.5,3,73,0.02739726,0.082191781
PTEN,2017Q1,1,1,1,73,0.01369863,0.01369863
PTEN,2017Q3,1,1,1,112,0.008928571,0.008928571
PTEN,2019Q2,1,2,2,154,0.006493506,0.012987013
PTEN,2019Q3,1,-2,-2,157,0.006369427,-0.012738854
PTEN,2020Q1,1,-1,-1,213,0.004694836,-0.004694836
PTEN,2020Q2,1,0,0,190,0.005263158,0
PTEN,2021Q1,1,1,1,215,0.004651163,0.004651163
PTEN,2022Q1,1,0,0,150,0.006666667,0
PTEN,2023Q2,3,0.666666667,2,212,0.014150943,0.028301887
PTEN,2024Q3,1,2,2,163,0.006134969,0.012269939
PTEN,2024Q4,4,-0.25,-1,146,0.02739726,-0.02739726
PUMP,2014Q3,1,0,0,39,0.025641026,0
PUMP,2017Q2,2,1.5,3,98,0.020408163,0.06122449
PUMP,2019Q3,2,1.5,3,157,0.012738854,0.038216561
PUMP,2019Q4,5,-1.2,-6,172,0.029069767,-0.174418605
PUMP,2020Q1,2,-2,-4,213,0.009389671,-0.037558685
PUMP,2020Q2,3,-0.666666667,-2,190,0.015789474,-0.031578947
PUMP,2020Q3,1,0,0,144,0.006944444,0
PUMP,2020Q4,2,0.5,1,180,0.011111111,0.011111111
PUMP,2021Q1,2,0,0,215,0.009302326,0
PUMP,2021Q2,3,0.333333333,1,193,0.015544041,0.015544041
PUMP,2021Q3,3,0.333333333,1,216,0.013888889,0.013888889
PUMP,2021Q4,2,-0.5,-1,164,0.012195122,-0.012195122
PUMP,2022Q1,1,1,1,150,0.006666667,0.006666667
PUMP,2022Q2,1,0,0,131,0.007633588,0
PUMP,2024Q3,4,1.25,5,163,0.024539877,0.122699387
PUMP,2024Q4,1,1,1,146,0.006849315,0.006849315
RES,2013Q3,1,0,0,55,0.018181818,0
RES,2014Q1,1,1,1,29,0.034482759,0.034482759
RES,2016Q2,1,0,0,90,0.011111111,0
RES,2024Q2,1,1,1,102,0.009803922,0.009803922
RES,2024Q4,4,1,4,146,0.02739726,0.109589041
RIG,2000Q2,1,0,0,10,0.1,0
RIG,2004Q3,1,1,1,14,0.071428571,0.071428571
RIG,2005Q4,1,-1,-1,17,0.058823529,-0.058823529
RIG,2007Q3,1,0,0,12,0.083333333,0
RIG,2008Q3,1,1,1,8,0.125,0.125
RIG,2009Q4,1,1,1,32,0.03125,0.03125
RIG,2010Q1,1,1,1,25,0.04,0.04
RIG,2010Q2,9,-0.888888889,-8,55,0.163636364,-1.309090909
RIG,2010Q3,10,-0.3,-3,92,0.108695652,-0.326086957
RIG,2010Q4,4,0.75,3,41,0.097560976,0.292682927
RIG,2011Q2,3,-0.333333333,-1,35,0.085714286,-0.085714286
RIG,2011Q4,2,-2,-4,38,0.052631579,-0.210526316
RIG,2012Q1,12,-0.583333333,-7,48,0.25,-1.75
RIG,2012Q2,3,-1,-3,35,0.085714286,-0.257142857
RIG,2012Q3,6,-1.166666667,-7,54,0.111111111,-0.777777778
RIG,2012Q4,4,-0.5,-2,45,0.088888889,-0.177777778
RIG,2013Q1,15,-0.6,-9,68,0.220588235,-1.985294118
RIG,2013Q2,2,0,0,47,0.042553191,0
RIG,2013Q3,2,-0.5,-1,55,0.036363636,-0.036363636
RIG,2013Q4,4,0,0,41,0.097560976,0
RIG,2014Q3,4,-0.75,-3,39,0.102564103,-0.307692308
RIG,2014Q4,1,-2,-2,81,0.012345679,-0.024691358
RIG,2015Q1,3,-1.333333333,-4,73,0.04109589,-0.164383562
RIG,2015Q2,3,0.333333333,1,59,0.050847458,0.050847458
RIG,2015Q3,7,-0.571428571,-4,95,0.073684211,-0.294736842
RIG,2015Q4,1,-1,-1,74,0.013513514,-0.013513514
RIG,2016Q1,2,0,0,88,0.022727273,0
RIG,2016Q2,3,-0.666666667,-2,90,0.033333333,-0.066666667
RIG,2016Q3,1,1,1,88,0.011363636,0.011363636
RIG,2016Q4,4,0.25,1,73,0.054794521,0.054794521
RIG,2017Q1,8,-0.125,-1,73,0.109589041,-0.109589041
RIG,2017Q2,5,0.2,1,98,0.051020408,0.051020408
RIG,2017Q3,5,-0.4,-2,112,0.044642857,-0.089285714
RIG,2017Q4,9,0,0,125,0.072,0
RIG,2018Q1,13,0.769230769,10,94,0.138297872,1.382978723
RIG,2018Q2,11,-0.090909091,-1,130,0.084615385,-0.084615385
RIG,2018Q3,18,0.777777778,14,126,0.142857143,2
RIG,2018Q4,6,1,6,143,0.041958042,0.251748252
RIG,2019Q1,9,0.333333333,3,140,0.064285714,0.192857143
RIG,2019Q2,7,0.428571429,3,154,0.045454545,0.136363636
RIG,2019Q3,6,0.166666667,1,157,0.038216561,0.038216561
RIG,2019Q4,6,0,0,172,0.034883721,0
RIG,2020Q1,8,-0.5,-4,213,0.037558685,-0.150234742
RIG,2020Q2,2,-1,-2,190,0.010526316,-0.021052632
RIG,2020Q3,2,0.5,1,144,0.013888889,0.013888889
RIG,2020Q4,6,-0.166666667,-1,180,0.033333333,-0.033333333
RIG,2021Q1,2,1,2,215,0.009302326,0.018604651
RIG,2021Q2,2,0,0,193,0.010362694,0
RIG,2021Q3,2,1,2,216,0.009259259,0.018518519
RIG,2021Q4,1,2,2,164,0.006097561,0.012195122
RIG,2022Q1,2,0,0,150,0.013333333,0
RIG,2022Q3,1,-1,-1,103,0.009708738,-0.009708738
RIG,2022Q4,1,1,1,153,0.006535948,0.006535948
RIG,2023Q2,1,0,0,212,0.004716981,0
RIG,2023Q4,1,0,0,130,0.007692308,0
RIG,2024Q2,1,0,0,102,0.009803922,0
RIG,2024Q3,2,0.5,1,163,0.012269939,0.012269939
RIG,2024Q4,4,0,0,146,0.02739726,0
RNGR,2024Q3,1,2,2,163,0.006134969,0.012269939
RNGR,2024Q4,4,-1.25,-5,146,0.02739726,-0.136986301
SD,2002Q1,1,0,0,32,0.03125,0
SD,2009Q3,1,1,1,27,0.037037037,0.037037037
SD,2013Q1,1,-1,-1,68,0.014705882,-0.014705882
SD,2015Q3,1,1,1,95,0.010526316,0.010526316
SD,2016Q1,9,-1.666666667,-15,88,0.102272727,-1.534090909
SD,2016Q2,3,-1.333333333,-4,90,0.033333333,-0.133333333
SD,2016Q3,3,-0.666666667,-2,88,0.034090909,-0.068181818
SD,2017Q1,1,0,0,73,0.01369863,0
SD,2017Q4,13,-0.307692308,-4,125,0.104,-0.416
SD,2018Q1,11,-0.454545455,-5,94,0.117021277,-0.585106383
SD,2018Q2,11,-0.454545455,-5,130,0.084615385,-0.423076923
SD,2018Q3,3,-0.666666667,-2,126,0.023809524,-0.047619048
SD,2020Q1,1,0,0,213,0.004694836,0
SD,2020Q2,1,0,0,190,0.005263158,0
SDRL,2024Q3,1,1,1,163,0.006134969,0.006134969
SDRL,2024Q4,3,0.666666667,2,146,0.020547945,0.04109589
SDRL,2025Q1,1,1,1,9,0.111111111,0.111111111
SLB,2000Q2,1,1,1,10,0.1,0.1
SLB,2002Q2,2,-0.5,-1,12,0.166666667,-0.166666667
SLB,2003Q1,1,1,1,3,0.333333333,0.333333333
SLB,2003Q3,1,-1,-1,4,0.25,-0.25
SLB,2003Q4,1,-1,-1,11,0.090909091,-0.090909091
SLB,2004Q1,3,1,3,19,0.157894737,0.473684211
SLB,2004Q3,3,-0.333333333,-1,14,0.214285714,-0.214285714
SLB,2004Q4,1,0,0,12,0.083333333,0
SLB,2005Q1,1,-1,-1,17,0.058823529,-0.058823529
SLB,2005Q3,1,1,1,6,0.166666667,0.166666667
SLB,2005Q4,1,1,1,17,0.058823529,0.058823529
SLB,2006Q1,2,0,0,10,0.2,0
SLB,2006Q2,1,0,0,16,0.0625,0
SLB,2007Q2,1,0,0,23,0.043478261,0
SLB,2007Q3,2,0.5,1,12,0.166666667,0.166666667
SLB,2007Q4,2,0,0,6,0.333333333,0
SLB,2008Q4,3,-1,-3,18,0.166666667,-0.5
SLB,2009Q1,3,-0.333333333,-1,19,0.157894737,-0.157894737
SLB,2009Q2,3,0.333333333,1,15,0.2,0.2
SLB,2009Q3,2,-1.5,-3,27,0.074074074,-0.222222222
SLB,2010Q1,2,2,4,25,0.08,0.32
SLB,2010Q3,1,-1,-1,92,0.010869565,-0.010869565
SLB,2010Q4,6,0.166666667,1,41,0.146341463,0.146341463
SLB,2011Q1,2,0.5,1,39,0.051282051,0.051282051
SLB,2011Q2,2,1,2,35,0.057142857,0.114285714
SLB,2011Q3,2,1.5,3,28,0.071428571,0.214285714
SLB,2011Q4,1,1,1,38,0.026315789,0.026315789
SLB,2012Q1,2,-0.5,-1,48,0.041666667,-0.041666667
SLB,2012Q2,6,-0.333333333,-2,35,0.171428571,-0.342857143
SLB,2012Q3,2,1,2,54,0.037037037,0.074074074
SLB,2012Q4,4,0.5,2,45,0.088888889,0.177777778
SLB,2013Q1,2,-0.5,-1,68,0.029411765,-0.029411765
SLB,2013Q2,2,1.5,3,47,0.042553191,0.127659574
SLB,2013Q3,6,1,6,55,0.109090909,0.654545455
SLB,2013Q4,2,1.5,3,41,0.048780488,0.146341463
SLB,2014Q1,1,-1,-1,29,0.034482759,-0.034482759
SLB,2014Q2,7,-0.285714286,-2,38,0.184210526,-0.368421053
SLB,2014Q3,1,2,2,39,0.025641026,0.051282051
SLB,2014Q4,5,-1,-5,81,0.061728395,-0.308641975
SLB,2015Q1,6,-0.5,-3,73,0.082191781,-0.246575342
SLB,2015Q2,1,0,0,59,0.016949153,0
SLB,2015Q3,13,-0.153846154,-2,95,0.136842105,-0.273684211
SLB,2015Q4,5,-0.8,-4,74,0.067567568,-0.27027027
SLB,2016Q1,3,0.333333333,1,88,0.034090909,0.034090909
SLB,2016Q2,9,0,0,90,0.1,0
SLB,2016Q3,3,-1.333333333,-4,88,0.034090909,-0.136363636
SLB,2016Q4,3,0,0,73,0.04109589,0
SLB,2017Q1,3,0.333333333,1,73,0.04109589,0.04109589
SLB,2017Q2,5,0.2,1,98,0.051020408,0.051020408
SLB,2017Q3,9,0.333333333,3,112,0.080357143,0.241071429
SLB,2017Q4,9,0,0,125,0.072,0
SLB,2018Q1,1,0,0,94,0.010638298,0
SLB,2018Q2,6,0.333333333,2,130,0.046153846,0.092307692
SLB,2018Q3,3,0.666666667,2,126,0.023809524,0.047619048
SLB,2018Q4,8,-0.125,-1,143,0.055944056,-0.055944056
SLB,2019Q1,11,-0.272727273,-3,140,0.078571429,-0.235714286
SLB,2019Q2,9,0.222222222,2,154,0.058441558,0.116883117
SLB,2019Q3,11,0.181818182,2,157,0.070063694,0.140127389
SLB,2019Q4,10,-0.4,-4,172,0.058139535,-0.23255814
SLB,2020Q1,7,-0.571428571,-4,213,0.03286385,-0.131455399
SLB,2020Q2,8,-1.25,-10,190,0.042105263,-0.421052632
SLB,2020Q3,12,-0.583333333,-7,144,0.083333333,-0.583333333
SLB,2020Q4,11,-0.636363636,-7,180,0.061111111,-0.427777778
SLB,2021Q1,11,0.090909091,1,215,0.051162791,0.051162791
SLB,2021Q2,10,0.5,5,193,0.051813472,0.259067358
SLB,2021Q3,27,0.185185185,5,216,0.125,0.625
SLB,2021Q4,7,0.571428571,4,164,0.042682927,0.170731707
SLB,2022Q1,8,0.375,3,150,0.053333333,0.16
SLB,2022Q2,10,-0.1,-1,131,0.076335878,-0.076335878
SLB,2022Q3,10,0.4,4,103,0.097087379,0.388349515
SLB,2022Q4,12,0.25,3,153,0.078431373,0.235294118
SLB,2023Q1,12,0.75,9,151,0.079470199,0.715231788
SLB,2023Q2,16,0.375,6,212,0.075471698,0.452830189
SLB,2023Q3,18,-0.222222222,-4,137,0.131386861,-0.525547445
SLB,2023Q4,14,0.357142857,5,130,0.107692308,0.538461538
SLB,2024Q1,6,0.5,3,128,0.046875,0.140625
SLB,2024Q2,9,0.333333333,3,102,0.088235294,0.264705882
SLB,2024Q3,11,0.090909091,1,163,0.067484663,0.067484663
SLB,2024Q4,5,-0.4,-2,146,0.034246575,-0.068493151
STR,1999Q3,1,1,1,14,0.071428571,0.071428571
STR,2004Q4,1,0,0,12,0.083333333,0
STR,2006Q4,1,0,0,10,0.1,0
STR,2008Q4,1,0,0,18,0.055555556,0
STR,2009Q2,1,0,0,15,0.066666667,0
STR,2009Q4,2,-0.5,-1,32,0.0625,-0.0625
STR,2010Q2,3,0,0,55,0.054545455,0
STR,2010Q3,2,-0.5,-1,92,0.02173913,-0.02173913
STR,2011Q3,1,1,1,28,0.035714286,0.035714286
STR,2012Q2,1,-1,-1,35,0.028571429,-0.028571429
STR,2012Q3,1,0,0,54,0.018518519,0
STR,2012Q4,1,-1,-1,45,0.022222222,-0.022222222
STR,2013Q1,2,-0.5,-1,68,0.029411765,-0.029411765
STR,2013Q2,1,-1,-1,47,0.021276596,-0.021276596
STR,2013Q3,5,0.4,2,55,0.090909091,0.181818182
STR,2013Q4,1,0,0,41,0.024390244,0
STR,2014Q1,1,1,1,29,0.034482759,0.034482759
STR,2014Q2,1,0,0,38,0.026315789,0
STR,2014Q3,1,0,0,39,0.025641026,0
STR,2014Q4,3,-0.333333333,-1,81,0.037037037,-0.037037037
STR,2015Q1,8,-0.125,-1,73,0.109589041,-0.109589041
STR,2015Q2,4,0,0,59,0.06779661,0
STR,2015Q3,7,-0.285714286,-2,95,0.073684211,-0.147368421
STR,2015Q4,2,-0.5,-1,74,0.027027027,-0.027027027
STR,2016Q1,4,0,0,88,0.045454545,0
STR,2016Q2,1,0,0,90,0.011111111,0
STR,2016Q3,5,0,0,88,0.056818182,0
STR,2016Q4,1,0,0,73,0.01369863,0
STR,2017Q1,2,0,0,73,0.02739726,0
STR,2017Q3,4,0,0,112,0.035714286,0
STR,2018Q1,3,0,0,94,0.031914894,0
STR,2018Q2,2,0.5,1,130,0.015384615,0.015384615
STR,2018Q3,2,0.5,1,126,0.015873016,0.015873016
STR,2018Q4,4,0,0,143,0.027972028,0
STR,2019Q1,5,-0.2,-1,140,0.035714286,-0.035714286
STR,2019Q2,7,-0.142857143,-1,154,0.045454545,-0.045454545
STR,2019Q3,6,0,0,157,0.038216561,0
STR,2019Q4,8,-0.125,-1,172,0.046511628,-0.046511628
STR,2020Q1,25,-0.44,-11,213,0.117370892,-1.291079812
STR,2020Q2,22,-0.318181818,-7,190,0.115789474,-0.810526316
STR,2020Q3,22,-0.090909091,-2,144,0.152777778,-0.305555556
STR,2020Q4,15,-0.333333333,-5,180,0.083333333,-0.416666667
STR,2021Q1,24,0.125,3,215,0.111627907,0.334883721
STR,2021Q2,14,0.142857143,2,193,0.07253886,0.14507772
STR,2021Q3,18,0.111111111,2,216,0.083333333,0.166666667
STR,2021Q4,14,-0.071428571,-1,164,0.085365854,-0.085365854
STR,2022Q1,8,0.125,1,150,0.053333333,0.053333333
STR,2022Q2,8,0,0,131,0.061068702,0
STR,2022Q3,21,-0.142857143,-3,103,0.203883495,-0.611650485
STR,2022Q4,4,0.5,2,153,0.026143791,0.052287582
STR,2023Q1,6,0.166666667,1,151,0.039735099,0.039735099
STR,2023Q2,12,0.166666667,2,212,0.056603774,0.113207547
STR,2023Q3,12,0.083333333,1,137,0.087591241,0.087591241
STR,2023Q4,7,-0.142857143,-1,130,0.053846154,-0.053846154
STR,2024Q1,5,0.2,1,128,0.0390625,0.0390625
STR,2024Q2,5,0,0,102,0.049019608,0
STR,2024Q3,2,0,0,163,0.012269939,0
STR,2024Q4,2,0.5,1,146,0.01369863,0.01369863
TTI,2000Q2,2,0.5,1,10,0.2,0.2
TTI,2001Q4,1,0,0,12,0.083333333,0
TTI,2002Q1,2,0,0,32,0.0625,0
TTI,2004Q1,1,0,0,19,0.052631579,0
TTI,2006Q4,1,0,0,10,0.1,0
TTI,2007Q3,1,1,1,12,0.083333333,0.083333333
TTI,2008Q2,1,-1,-1,9,0.111111111,-0.111111111
TTI,2008Q4,1,-2,-2,18,0.055555556,-0.111111111
TTI,2009Q1,1,-1,-1,19,0.052631579,-0.052631579
TTI,2009Q3,3,0,0,27,0.111111111,0
TTI,2009Q4,2,0,0,32,0.0625,0
TTI,2010Q1,1,1,1,25,0.04,0.04
TTI,2010Q2,1,0,0,55,0.018181818,0
TTI,2010Q4,1,0,0,41,0.024390244,0
TTI,2011Q1,2,0,0,39,0.051282051,0
TTI,2016Q2,1,0,0,90,0.011111111,0
TTI,2016Q4,1,0,0,73,0.01369863,0
TTI,2017Q1,5,0,0,73,0.068493151,0
TTI,2017Q4,1,0,0,125,0.008,0
TTI,2018Q3,1,0,0,126,0.007936508,0
TTI,2019Q3,2,0,0,157,0.012738854,0
TTI,2020Q1,5,-0.2,-1,213,0.023474178,-0.023474178
TTI,2020Q3,2,0.5,1,144,0.013888889,0.013888889
TTI,2020Q4,4,0,0,180,0.022222222,0
TTI,2021Q1,1,0,0,215,0.004651163,0
TTI,2021Q2,1,0,0,193,0.005181347,0
TTI,2021Q3,2,-0.5,-1,216,0.009259259,-0.009259259
TTI,2021Q4,2,0,0,164,0.012195122,0
TTI,2022Q4,2,0,0,153,0.013071895,0
TTI,2023Q1,1,0,0,151,0.006622517,0
TTI,2023Q2,1,-1,-1,212,0.004716981,-0.004716981
TTI,2023Q4,1,0,0,130,0.007692308,0
TTI,2024Q4,1,0,0,146,0.006849315,0
TUSK,2015Q2,1,1,1,59,0.016949153,0.016949153
TUSK,2017Q1,1,2,2,73,0.01369863,0.02739726
TUSK,2018Q3,1,0,0,126,0.007936508,0
TUSK,2024Q3,1,0,0,163,0.006134969,0
TUSK,2024Q4,2,0,0,146,0.01369863,0
USEG,2016Q4,1,1,1,73,0.01369863,0.01369863
USEG,2024Q3,6,0.166666667,1,163,0.036809816,0.036809816
USEG,2024Q4,1,1,1,146,0.006849315,0.006849315
USEG,2025Q1,1,1,1,9,0.111111111,0.111111111
VAL,2015Q3,1,1,1,95,0.010526316,0.010526316
VAL,2024Q4,2,0,0,146,0.01369863,0
VEI,2021Q3,4,0,0,216,0.018518519,0
VEI,2021Q4,2,0.5,1,164,0.012195122,0.012195122
VOC,1999Q2,1,0,0,6,0.166666667,0
VOC,2001Q4,1,1,1,12,0.083333333,0.083333333
VOC,2005Q2,1,0,0,18,0.055555556,0
VOC,2009Q1,1,0,0,19,0.052631579,0
VOC,2011Q1,1,0,0,39,0.025641026,0
VOC,2013Q4,1,0,0,41,0.024390244,0
VOC,2015Q2,1,1,1,59,0.016949153,0.016949153
VOC,2015Q3,1,0,0,95,0.010526316,0
VOC,2015Q4,2,-0.5,-1,74,0.027027027,-0.027027027
VOC,2016Q2,1,1,1,90,0.011111111,0.011111111
VOC,2017Q2,2,-0.5,-1,98,0.020408163,-0.020408163
VOC,2017Q3,1,0,0,112,0.008928571,0
VOC,2017Q4,1,0,0,125,0.008,0
VOC,2018Q1,2,0,0,94,0.021276596,0
VOC,2018Q2,3,0,0,130,0.023076923,0
VOC,2018Q3,5,-0.2,-1,126,0.03968254,-0.03968254
VOC,2018Q4,1,-1,-1,143,0.006993007,-0.006993007
VOC,2019Q1,2,0,0,140,0.014285714,0
VOC,2019Q2,1,-1,-1,154,0.006493506,-0.006493506
VOC,2019Q3,2,-1,-2,157,0.012738854,-0.025477707
VOC,2019Q4,1,0,0,172,0.005813953,0
VOC,2020Q1,1,-2,-2,213,0.004694836,-0.009389671
VOC,2020Q2,1,0,0,190,0.005263158,0
VOC,2020Q3,4,0,0,144,0.027777778,0
VOC,2020Q4,4,0,0,180,0.022222222,0
VOC,2021Q1,5,-0.2,-1,215,0.023255814,-0.023255814
VOC,2021Q2,17,-0.176470588,-3,193,0.088082902,-0.264248705
VOC,2021Q3,8,0,0,216,0.037037037,0
VOC,2021Q4,10,-0.1,-1,164,0.06097561,-0.06097561
VOC,2022Q1,1,0,0,150,0.006666667,0
VOC,2022Q2,2,-1,-2,131,0.015267176,-0.030534351
VOC,2022Q4,5,0.4,2,153,0.032679739,0.065359477
VOC,2023Q1,2,0.5,1,151,0.013245033,0.013245033
VOC,2023Q2,2,0.5,1,212,0.009433962,0.009433962
VOC,2024Q4,1,1,1,146,0.006849315,0.006849315
VTLE,2023Q2,1,2,2,212,0.004716981,0.009433962
VTLE,2024Q3,2,0.5,1,163,0.012269939,0.012269939
VTLE,2024Q4,3,-0.333333333,-1,146,0.020547945,-0.020547945
VTS,2013Q4,1,0,0,41,0.024390244,0
VTS,2015Q2,1,0,0,59,0.016949153,0
VTS,2015Q4,1,0,0,74,0.013513514,0
VTS,2016Q4,1,0,0,73,0.01369863,0
VTS,2017Q2,2,0.5,1,98,0.020408163,0.020408163
VTS,2018Q2,4,-0.25,-1,130,0.030769231,-0.030769231
VTS,2018Q4,2,0,0,143,0.013986014,0
VTS,2019Q2,1,0,0,154,0.006493506,0
VTS,2019Q3,3,0,0,157,0.01910828,0
VTS,2019Q4,1,0,0,172,0.005813953,0
VTS,2020Q1,2,0,0,213,0.009389671,0
VTS,2020Q4,2,0,0,180,0.011111111,0
VTS,2021Q1,8,0,0,215,0.037209302,0
VTS,2021Q2,3,0,0,193,0.015544041,0
VTS,2021Q3,1,1,1,216,0.00462963,0.00462963
VTS,2021Q4,3,0,0,164,0.018292683,0
VTS,2022Q1,1,0,0,150,0.006666667,0
VTS,2022Q2,1,0,0,131,0.007633588,0
VTS,2022Q3,3,-0.333333333,-1,103,0.029126214,-0.029126214
VTS,2022Q4,1,0,0,153,0.006535948,0
VTS,2023Q1,3,-0.666666667,-2,151,0.01986755,-0.039735099
VTS,2023Q2,1,0,0,212,0.004716981,0
VTS,2023Q3,1,0,0,137,0.00729927,0
VTS,2023Q4,1,0,0,130,0.007692308,0
VTS,2024Q2,4,0,0,102,0.039215686,0
WLL,1999Q3,1,0,0,14,0.071428571,0
WLL,1999Q4,1,0,0,6,0.166666667,0
WLL,2000Q1,1,0,0,8,0.125,0
WLL,2000Q4,3,0,0,9,0.333333333,0
WLL,2001Q1,5,0.2,1,22,0.227272727,0.227272727
WLL,2001Q2,5,0,0,11,0.454545455,0
WLL,2001Q3,1,0,0,10,0.1,0
WLL,2003Q4,2,1,2,11,0.181818182,0.363636364
WLL,2004Q1,3,1,3,19,0.157894737,0.473684211
WLL,2010Q3,1,1,1,92,0.010869565,0.010869565
WLL,2013Q4,1,1,1,41,0.024390244,0.024390244
WLL,2014Q1,1,-1,-1,29,0.034482759,-0.034482759
WLL,2014Q3,1,2,2,39,0.025641026,0.051282051
WLL,2014Q4,4,-0.75,-3,81,0.049382716,-0.148148148
WLL,2015Q1,11,-0.545454545,-6,73,0.150684932,-0.904109589
WLL,2015Q2,2,0,0,59,0.033898305,0
WLL,2015Q3,5,-1.2,-6,95,0.052631579,-0.315789474
WLL,2015Q4,2,-1.5,-3,74,0.027027027,-0.081081081
WLL,2016Q1,1,-2,-2,88,0.011363636,-0.022727273
WLL,2016Q3,2,0.5,1,88,0.022727273,0.022727273
WLL,2017Q2,3,-0.333333333,-1,98,0.030612245,-0.030612245
WLL,2017Q4,1,-1,-1,125,0.008,-0.008
WLL,2018Q1,2,0,0,94,0.021276596,0
WLL,2018Q2,1,-1,-1,130,0.007692308,-0.007692308
WLL,2018Q4,1,-1,-1,143,0.006993007,-0.006993007
WLL,2019Q1,4,0.5,2,140,0.028571429,0.057142857
WLL,2019Q2,2,-1.5,-3,154,0.012987013,-0.038961039
WLL,2019Q3,2,1.5,3,157,0.012738854,0.038216561
WLL,2019Q4,4,-0.75,-3,172,0.023255814,-0.069767442
WLL,2020Q1,8,-1.5,-12,213,0.037558685,-0.450704225
WLL,2020Q2,21,-1.571428571,-33,190,0.110526316,-3.647368421
WLL,2020Q3,8,-0.75,-6,144,0.055555556,-0.333333333
