date,source,supply_side,demand_side,financial_risk,geopolitical_risk,esg_regulation,natural_factor,topic_0_prob,topic_1_prob,topic_2_prob,topic_3_prob,topic_4_prob,dominant_LDA_topic,dominant_dictionary_topic
2021-11-01,The_Business_Times,0,0,0,0,0,1,0.0,0.0,0.78560686,0.13597636,0.07730127,2,natural_factor
2020-06-24,Thomson_Reuters,3,0,4,0,0,1,0.08699187,0.0,0.27827173,0.63453716,0.0,3,financial_risk
2021-05-05,Thomson_Reuters,1,0,0,0,0,2,0.08560515,0.0,0.37879863,0.37453276,0.16085361,2,natural_factor
2020-11-19,The_Myanmar_Times,0,0,0,0,0,2,0.82676065,0.0,0.15276514,0.0,0.020104846,0,natural_factor
2021-01-24,Channel_News_Asia,1,0,0,0,0,1,0.30136326,0.0,0.44609314,0.23029569,0.022091577,2,supply_side
2020-05-16,Thomson_Reuters,0,0,0,0,1,1,0.45803067,0.0,0.3310441,0.0,0.21002088,0,esg_regulation
2020-11-03,The_Jakarta_Post,0,1,0,1,0,1,0.19300221,0.0,0.7984946,0.0,0.0,2,demand_side
2020-11-03,Channel_News_Asia,0,1,0,1,0,1,0.14702727,0.0,0.84986544,0.0,0.0,2,demand_side
2020-04-26,Financial_Times,2,0,1,1,0,1,0.56220305,0.0,0.34554777,0.034577463,0.057665903,0,supply_side
2020-02-26,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.9883793,0.0,0.010855889,2,natural_factor
2020-02-03,Thomson_Reuters,0,0,0,0,1,1,0.0,0.015232631,0.70250404,0.043391097,0.23833938,2,esg_regulation
2021-04-04,Financial_Times,0,1,0,0,1,4,0.16385822,0.0,0.44503084,0.05949456,0.32409573,2,natural_factor
2020-10-28,Thomson_Reuters,0,0,0,0,0,1,0.067802675,0.0,0.9313193,0.0,0.0,2,natural_factor
2020-11-02,Thomson_Reuters,0,0,1,0,0,1,0.0,0.0,0.0,0.98993564,0.0,3,financial_risk
2021-12-09,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.5307609,0.3692335,0.09580318,2,supply_side
2021-09-15,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.13909048,0.6097116,0.24797717,3,supply_side
2021-10-16,Thomson_Reuters,0,0,0,0,0,1,0.14747372,0.10177886,0.7483202,0.0,0.0,2,natural_factor
2021-02-22,The_Business_Times,0,0,0,0,2,1,0.20179008,0.0,0.1690106,0.20126756,0.4278466,4,esg_regulation
2020-09-20,Manila_Bulletin,1,0,0,0,0,1,0.103077866,0.0,0.44758737,0.0,0.44867066,4,supply_side
2018-09-28,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.25755188,0.72779894,0.0,3,natural_factor
2007-04-13,The_Wall_Street_Journal,0,0,1,0,0,1,0.0,0.0,0.8711164,0.12811688,0.0,2,financial_risk
2019-05-19,Thomson_Reuters,0,0,0,0,0,1,0.14968137,0.0,0.8422767,0.0,0.0,2,natural_factor
2012-06-28,The_Wall_Street_Journal,1,0,0,0,0,1,0.037683114,0.0,0.24214317,0.6174418,0.10263928,3,supply_side
2018-06-12,The_Wall_Street_Journal,0,0,0,0,0,1,0.030350477,0.0,0.85238886,0.0,0.116747074,2,natural_factor
2000-04-24,The_Wall_Street_Journal,0,0,0,0,0,1,0.07153723,0.100077614,0.8273704,0.0,0.0,2,natural_factor
2018-11-28,Channel_News_Asia,0,0,0,0,0,1,0.46407074,0.061485842,0.41295156,0.0,0.061270457,0,natural_factor
2008-04-30,The_Wall_Street_Journal,0,0,0,0,0,1,0.5254862,0.025258025,0.43406883,0.0,0.0149301365,0,natural_factor
2010-07-21,The_Wall_Street_Journal,0,0,0,0,0,1,0.026128748,0.0,0.20888992,0.7548284,0.010019129,3,natural_factor
2015-04-08,The_Wall_Street_Journal,1,0,0,0,0,1,0.0,0.0,0.320283,0.6777464,0.0,3,supply_side
2017-05-10,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.9208171,0.0,0.07842767,2,natural_factor
2017-07-15,Thomson_Reuters,0,0,0,0,0,1,0.10701505,0.0,0.58394754,0.023736756,0.2851376,2,natural_factor
2010-10-01,The_Wall_Street_Journal,2,0,0,0,0,1,0.019377792,0.0,0.7457739,0.1407006,0.09401174,2,supply_side
2019-05-18,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.9298299,0.0,0.061845068,2,natural_factor
2012-04-09,The_Wall_Street_Journal,2,0,0,0,0,1,0.1702166,0.0,0.03337272,0.7961588,0.0,3,supply_side
2001-02-20,The_Wall_Street_Journal,0,0,0,0,0,1,0.1045733,0.0,0.8144439,0.08067567,0.0,2,natural_factor
2010-09-09,The_Wall_Street_Journal,1,0,0,0,0,1,0.07396264,0.0,0.15088624,0.6232725,0.15175413,3,supply_side
2014-11-23,The_Wall_Street_Journal,0,0,1,0,0,1,0.040163558,0.0,0.938369,0.015376211,0.0,2,financial_risk
2006-03-27,The_Wall_Street_Journal,0,0,0,0,0,2,0.52392507,0.016234387,0.4564224,0.0,0.0,0,natural_factor
2012-02-17,The_Wall_Street_Journal,0,0,1,0,0,1,0.26766637,0.0,0.7046219,0.027607972,0.0,2,financial_risk
2010-07-12,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.41919038,0.5504414,0.02972023,3,natural_factor
2001-08-21,The_Wall_Street_Journal,0,0,0,0,0,3,0.6673471,0.17512909,0.15099971,0.0,0.0,0,natural_factor
2010-04-12,The_Wall_Street_Journal,0,0,0,0,0,1,0.18234943,0.0,0.0,0.8126472,0.0,3,natural_factor
2019-09-30,The_Wall_Street_Journal,0,0,0,0,0,1,0.015359255,0.0,0.93757874,0.0,0.04686485,2,natural_factor
2018-03-09,The_Wall_Street_Journal,0,0,0,0,0,1,0.8508469,0.026801486,0.122043915,0.0,0.0,0,natural_factor
2006-05-26,The_Wall_Street_Journal,1,0,0,0,0,2,0.0,0.0,0.23147088,0.76760185,0.0,3,natural_factor
2017-10-04,The_Jakarta_Post,0,0,0,0,0,1,0.0,0.0,0.22554262,0.18483451,0.5884753,4,natural_factor
2012-09-23,The_Wall_Street_Journal,0,0,1,1,0,1,0.25187942,0.06530942,0.68234235,0.0,0.0,2,financial_risk
1999-08-18,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.8174235,0.18176366,0.0,2,natural_factor
2012-12-21,The_Wall_Street_Journal,0,0,0,0,0,1,0.42278326,0.0,0.4944794,0.07671475,0.0,2,natural_factor
1999-02-12,The_Wall_Street_Journal,0,0,0,0,0,1,0.41723672,0.14155416,0.4204589,0.020646285,0.0,2,natural_factor
2019-05-18,Thomson_Reuters,0,0,0,0,0,1,0.055048216,0.0,0.94115347,0.0,0.0,2,natural_factor
2019-03-23,Thomson_Reuters,0,0,0,0,0,1,0.39855945,0.07815747,0.5144568,0.0,0.0,2,natural_factor
2001-03-28,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.11675237,0.8824484,0.0,0.0,2,natural_factor
2018-05-24,Thomson_Reuters,0,0,0,2,0,1,0.28624275,0.0,0.6456347,0.044020332,0.02401401,2,geopolitical_risk
2006-09-20,The_Wall_Street_Journal,0,0,0,0,0,1,0.81973004,0.0,0.12618802,0.053843282,0.0,0,natural_factor
1999-02-09,The_Wall_Street_Journal,0,0,0,0,0,1,0.21731348,0.13646209,0.6080549,0.038023956,0.0,2,natural_factor
2016-11-11,The_Wall_Street_Journal,0,0,0,0,0,1,0.5474597,0.061375592,0.37466443,0.0,0.016263207,0,natural_factor
2007-02-05,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.9439297,0.037711095,0.017873688,2,natural_factor
2010-01-22,The_Wall_Street_Journal,0,0,0,0,0,1,0.6984045,0.067301475,0.23413844,0.0,0.0,0,natural_factor
2018-06-29,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.8051256,0.19270739,0.0,2,supply_side
2015-01-22,The_Wall_Street_Journal,1,0,0,0,0,1,0.0,0.0,0.5048858,0.45401242,0.03974517,2,supply_side
2003-04-14,The_Wall_Street_Journal,0,0,2,0,0,1,0.0,0.013146154,0.939102,0.047405507,0.0,2,financial_risk
2015-09-13,Thomson_Reuters,0,0,0,0,0,1,0.2131171,0.0,0.7667934,0.01958663,0.0,2,natural_factor
2018-04-05,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.706671,0.29141515,0.0,2,natural_factor
2011-12-13,The_Wall_Street_Journal,1,0,0,0,1,2,0.0,0.0,0.5160211,0.31883916,0.16451082,2,natural_factor
2017-02-01,Thomson_Reuters,0,0,0,0,0,1,0.040679794,0.0,0.857915,0.100883976,0.0,2,natural_factor
2012-06-07,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.4385693,0.5459142,0.015237314,3,natural_factor
2007-05-07,The_Wall_Street_Journal,0,0,0,0,0,1,0.054532636,0.0,0.82381684,0.09388328,0.02767322,2,natural_factor
2010-12-16,The_Wall_Street_Journal,1,0,0,0,0,1,0.0,0.0,0.3714819,0.6199962,0.0,3,supply_side
1999-08-12,The_Wall_Street_Journal,0,0,0,0,0,1,0.029122164,0.0,0.74594855,0.22462066,0.0,2,natural_factor
2015-01-04,Thomson_Reuters,0,0,0,0,0,1,0.03187949,0.0,0.92824775,0.039369684,0.0,2,natural_factor
2011-10-13,The_Wall_Street_Journal,1,0,1,0,0,1,0.1874345,0.0,0.18263549,0.45050988,0.17934807,3,supply_side
2019-04-01,The_Wall_Street_Journal,0,0,0,0,0,1,0.3470722,0.0,0.65225554,0.0,0.0,2,natural_factor
2019-01-16,The_Wall_Street_Journal,0,0,0,0,0,1,0.7425138,0.13065577,0.1262866,0.0,0.0,0,natural_factor
2002-03-07,The_Wall_Street_Journal,0,0,1,0,0,2,0.06070255,0.0,0.7165874,0.22249243,0.0,2,natural_factor
2007-05-04,The_Wall_Street_Journal,0,0,0,0,0,2,0.053276263,0.0,0.87592995,0.07035546,0.0,2,natural_factor
2008-10-31,The_Wall_Street_Journal,0,0,2,0,0,3,0.05848052,0.0,0.0,0.935005,0.0,3,natural_factor
1999-03-22,The_Wall_Street_Journal,0,0,0,0,0,1,0.105402246,0.09668617,0.7972956,0.0,0.0,2,natural_factor
2005-09-30,The_Wall_Street_Journal,1,0,0,0,0,2,0.27338776,0.0,0.22291905,0.46671,0.03690801,3,natural_factor
2016-12-02,The_Wall_Street_Journal,0,0,0,0,0,1,0.905077,0.01772095,0.06950141,0.0,0.0,0,natural_factor
2008-03-05,The_Wall_Street_Journal,0,0,0,0,0,1,0.44080567,0.0,0.5416688,0.0,0.0,2,natural_factor
2012-09-25,The_Wall_Street_Journal,0,0,1,0,0,1,0.23950711,0.025960622,0.734249,0.0,0.0,2,financial_risk
2011-09-27,The_Wall_Street_Journal,2,1,0,0,0,1,0.043532144,0.0,0.28972307,0.43401346,0.23266608,3,supply_side
2018-06-13,Financial_Times,1,0,1,0,0,1,0.09651405,0.0,0.4587755,0.31489325,0.1296554,2,supply_side
2017-01-26,Thomson_Reuters,0,0,0,0,0,1,0.4450528,0.058163147,0.4961979,0.0,0.0,2,natural_factor
2017-12-01,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.8631685,0.0,0.1349914,2,natural_factor
2018-11-15,The_Jakarta_Post,0,0,0,0,0,1,0.41965896,0.07044299,0.48085305,0.0,0.028696565,2,natural_factor
2003-04-02,The_Wall_Street_Journal,0,0,1,0,0,1,0.1639119,0.0,0.6790074,0.15684925,0.0,2,financial_risk
1999-08-12,The_Wall_Street_Journal,0,0,0,0,0,1,0.06175075,0.114316665,0.82340044,0.0,0.0,2,natural_factor
2007-04-23,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.8935075,0.10538179,0.0,2,natural_factor
2013-02-14,The_Wall_Street_Journal,0,0,1,0,0,1,0.11078608,0.0,0.0,0.8887264,0.0,3,financial_risk
2018-01-12,Thomson_Reuters,1,0,0,0,0,1,0.0,0.0,0.28586748,0.7132448,0.0,3,supply_side
1999-02-11,The_Wall_Street_Journal,0,0,0,0,0,1,0.1682962,0.11959658,0.6982297,0.013730721,0.0,2,natural_factor
2010-04-16,The_Wall_Street_Journal,1,0,0,1,0,2,0.316634,0.0,0.36858615,0.30987057,0.0,2,natural_factor
2003-02-25,The_Wall_Street_Journal,0,0,1,0,0,1,0.2939866,0.0628746,0.5634293,0.079655,0.0,2,financial_risk
2017-11-29,Financial_Times,0,1,0,0,0,1,0.13217014,0.0,0.7314417,0.13540016,0.0,2,demand_side
2016-08-04,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.9673633,0.0,0.031789273,2,natural_factor
2010-07-22,The_Wall_Street_Journal,0,0,0,0,0,1,0.09020196,0.0,0.24517666,0.6374967,0.02695322,3,natural_factor
2002-03-16,The_Wall_Street_Journal,1,0,1,0,0,1,0.1748503,0.0,0.045631927,0.779347,0.0,3,supply_side
2018-09-05,The_Phnom_Penh_Post,0,0,0,0,0,1,0.46498367,0.0,0.510993,0.0,0.02357572,2,natural_factor
2018-10-04,Thomson_Reuters,0,1,0,0,0,1,0.0,0.0,0.98739684,0.0,0.012301538,2,demand_side
1998-11-18,The_Wall_Street_Journal,0,0,0,0,0,1,0.65489644,0.025819927,0.3190666,0.0,0.0,0,natural_factor
2019-05-27,Thomson_Reuters,0,0,0,0,0,1,0.07671336,0.0,0.9213387,0.0,0.0,2,natural_factor
2017-02-21,The_Wall_Street_Journal,0,0,1,0,0,1,0.0,0.0,0.12522371,0.7866832,0.087487735,3,financial_risk
2017-11-30,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.96707076,0.032014605,0.0,2,natural_factor
2007-05-14,The_Wall_Street_Journal,0,0,0,0,0,1,0.73875403,0.0,0.26078296,0.0,0.0,0,natural_factor
2009-08-28,The_Wall_Street_Journal,0,0,0,0,0,1,0.18010323,0.0,0.06908408,0.75020623,0.0,3,natural_factor
2012-07-02,The_Wall_Street_Journal,1,0,0,0,0,1,0.0,0.0,0.26904345,0.66378915,0.066148676,3,supply_side
2004-08-27,The_Wall_Street_Journal,0,0,1,0,0,1,0.18095304,0.0,0.09269941,0.726198,0.0,3,financial_risk
2000-12-19,The_Wall_Street_Journal,0,0,0,0,0,1,0.19422545,0.14593175,0.5894187,0.0,0.07017303,2,natural_factor
2017-12-01,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.74878067,0.25002745,0.0,2,natural_factor
2007-04-19,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.69614923,0.30303594,0.0,2,natural_factor
2002-05-28,The_Wall_Street_Journal,0,0,0,0,0,1,0.32341024,0.046409696,0.62945694,0.0,0.0,2,natural_factor
2002-10-29,The_Wall_Street_Journal,0,0,1,0,0,1,0.4864475,0.12466954,0.3885929,0.0,0.0,0,financial_risk
2006-06-25,The_Wall_Street_Journal,0,0,0,0,0,1,0.22508913,0.0,0.12392696,0.65075606,0.0,3,natural_factor
2010-05-28,The_Wall_Street_Journal,0,0,0,0,0,1,0.79711896,0.041805595,0.16044219,0.0,0.0,0,natural_factor
2016-02-25,The_Wall_Street_Journal,1,0,2,0,0,1,0.0,0.0,0.0,0.9984307,0.0,3,financial_risk
2015-11-09,The_Wall_Street_Journal,0,0,0,0,0,1,0.15895359,0.0,0.18942775,0.6511622,0.0,3,natural_factor
2000-10-23,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.053784594,0.94366086,0.0,0.0,2,natural_factor
2013-07-16,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.49305448,0.2998741,0.20666079,2,natural_factor
2013-12-06,The_Wall_Street_Journal,0,0,0,0,0,1,0.86454105,0.07216459,0.062732436,0.0,0.0,0,natural_factor
2013-05-17,The_Wall_Street_Journal,0,0,0,0,0,1,0.68189174,0.1322015,0.1801972,0.0,0.0,0,natural_factor
1999-08-10,The_Wall_Street_Journal,0,0,0,0,0,1,0.053921163,0.12799437,0.7937251,0.0241426,0.0,2,natural_factor
2003-03-31,The_Wall_Street_Journal,0,0,1,1,0,1,0.105196975,0.0,0.83557576,0.059066515,0.0,2,financial_risk
2004-01-13,The_Wall_Street_Journal,0,0,0,0,0,1,0.24976477,0.0,0.029677778,0.72027504,0.0,3,natural_factor
2007-02-14,The_Wall_Street_Journal,0,0,0,0,0,1,0.7804733,0.092337176,0.12694447,0.0,0.0,0,natural_factor
2016-08-15,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0354007,0.0,0.95541155,0.0,3,natural_factor
2010-12-08,The_Wall_Street_Journal,0,0,0,0,0,1,0.7875782,0.0,0.2119254,0.0,0.0,0,natural_factor
2012-12-29,The_Wall_Street_Journal,0,1,0,0,0,1,0.5555081,0.0,0.14159645,0.2823947,0.02043508,0,demand_side
2001-10-26,The_Wall_Street_Journal,0,0,0,1,0,1,0.83424777,0.034560062,0.13076508,0.0,0.0,0,geopolitical_risk
1999-02-08,The_Wall_Street_Journal,0,0,0,0,0,1,0.09887469,0.11998697,0.7799768,0.0,0.0,2,natural_factor
2016-04-02,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.7794527,0.0,0.21897481,2,natural_factor
2018-01-09,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.6881664,0.20916855,0.09945396,2,natural_factor
2012-08-22,The_Wall_Street_Journal,0,0,1,0,0,1,0.0,0.0,0.99896663,0.0,0.0,2,financial_risk
2019-07-26,Channel_News_Asia,0,0,0,0,0,1,0.92567444,0.043645028,0.030388445,0.0,0.0,0,natural_factor
2012-09-18,The_Wall_Street_Journal,0,1,1,1,0,1,0.12320961,0.021868149,0.77735394,0.07741049,0.0,2,demand_side
2019-10-23,Thomson_Reuters,0,0,0,0,0,4,0.6669495,0.036096003,0.21051437,0.0,0.08620066,0,natural_factor
2014-06-04,The_Wall_Street_Journal,0,0,0,0,0,1,0.064096406,0.0,0.2722272,0.50665516,0.15683177,3,natural_factor
2013-08-18,The_Wall_Street_Journal,0,0,0,0,0,2,0.7828561,0.13232136,0.08439235,0.0,0.0,0,natural_factor
2016-10-26,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.93154484,0.059703708,0.0,2,natural_factor
2019-05-20,Thomson_Reuters,0,0,0,0,0,1,0.017545044,0.0,0.91581357,0.0,0.06620546,2,natural_factor
2012-05-03,Thomson_Reuters,0,0,1,0,0,1,0.0,0.0,0.99889797,0.0,0.0,2,financial_risk
2011-06-06,The_Wall_Street_Journal,0,0,0,0,0,1,0.45274323,0.0,0.54669124,0.0,0.0,2,natural_factor
2011-11-24,The_Wall_Street_Journal,2,0,1,0,0,1,0.0,0.0,0.5427976,0.45665267,0.0,2,supply_side
2015-09-13,Thomson_Reuters,0,0,0,0,0,2,0.11987924,0.0,0.83203447,0.0,0.04786589,2,natural_factor
2000-04-20,The_Wall_Street_Journal,0,0,0,0,0,1,0.31592768,0.087052114,0.5963635,0.0,0.0,2,natural_factor
2016-11-01,The_Wall_Street_Journal,0,0,0,0,0,1,0.8214776,0.024205085,0.15399617,0.0,0.0,0,natural_factor
2014-08-18,The_Wall_Street_Journal,0,0,0,0,0,1,0.20686659,0.0,0.12811495,0.6645848,0.0,3,natural_factor
1999-02-10,The_Wall_Street_Journal,0,1,0,0,0,1,0.3549361,0.077286765,0.54939747,0.018246265,0.0,2,demand_side
1999-11-01,The_Wall_Street_Journal,0,0,0,0,0,1,0.02440156,0.08004688,0.8948619,0.0,0.0,2,natural_factor
2018-08-13,The_Wall_Street_Journal,0,0,0,0,0,1,0.023960074,0.0,0.7669799,0.04952246,0.15942973,2,natural_factor
2018-02-01,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.9242847,0.015616345,0.059177168,2,natural_factor
2011-09-20,The_Wall_Street_Journal,0,1,0,0,0,1,0.65447396,0.0,0.0,0.20240155,0.1425396,0,demand_side
2014-11-16,The_Wall_Street_Journal,0,0,0,0,0,1,0.045319084,0.0,0.87772363,0.067171656,0.0,2,natural_factor
2003-01-14,The_Wall_Street_Journal,3,0,0,0,0,1,0.0,0.0,0.09361198,0.8699965,0.035940573,3,supply_side
2017-08-25,The_Jakarta_Post,0,0,0,0,1,1,0.3336899,0.0,0.59175944,0.0,0.0737379,2,esg_regulation
2004-04-20,The_Wall_Street_Journal,0,0,0,1,0,1,0.05681837,0.0,0.94313276,0.0,0.0,2,geopolitical_risk
2012-12-01,The_Wall_Street_Journal,0,0,0,0,0,1,0.6864357,0.13523623,0.17171502,0.0,0.0,0,natural_factor
2002-10-08,The_Wall_Street_Journal,0,0,0,0,0,1,0.46030736,0.085975274,0.40534332,0.0,0.048162602,0,natural_factor
2018-12-07,Thomson_Reuters,0,0,0,0,0,1,0.41547996,0.1409317,0.38330323,0.0,0.059916764,0,natural_factor
2019-02-21,Channel_News_Asia,0,0,0,0,0,1,0.39486143,0.017194228,0.50160784,0.0,0.085977554,2,natural_factor
2008-03-22,The_Wall_Street_Journal,0,0,0,0,0,1,0.47704622,0.11967868,0.40314534,0.0,0.0,0,natural_factor
2015-08-27,The_Wall_Street_Journal,0,0,0,0,0,2,0.941666,0.018185822,0.03987529,0.0,0.0,0,natural_factor
2004-03-15,The_Wall_Street_Journal,0,0,0,0,0,2,0.71855253,0.04501181,0.23620123,0.0,0.0,0,natural_factor
2010-06-11,The_Wall_Street_Journal,0,0,0,0,0,1,0.4883572,0.010183038,0.47529277,0.0,0.025936808,0,natural_factor
1999-02-14,The_Wall_Street_Journal,0,0,0,0,0,1,0.10789306,0.1939367,0.6976212,0.0,0.0,2,natural_factor
2015-01-30,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.81271565,0.18643722,0.0,2,natural_factor
2019-12-29,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.9260714,0.0,0.07282456,2,natural_factor
2018-09-12,Financial_Times,0,0,0,0,0,1,0.0,0.0,0.88715625,0.0,0.11121861,2,natural_factor
2012-09-27,The_Wall_Street_Journal,0,0,1,1,0,1,0.11097194,0.014230755,0.8744196,0.0,0.0,2,financial_risk
2017-12-16,Thomson_Reuters,0,0,0,1,0,1,0.06696162,0.0,0.84811926,0.0,0.08461609,2,geopolitical_risk
2016-06-08,Thomson_Reuters,0,0,0,0,0,1,0.14629519,0.0,0.7103638,0.0,0.14287291,2,natural_factor
2017-11-18,Thomson_Reuters,0,0,0,0,0,1,0.27609506,0.032557145,0.6076822,0.0834496,0.0,2,natural_factor
2013-03-21,The_Wall_Street_Journal,0,0,0,0,0,1,0.58529997,0.0,0.0,0.3013104,0.11302833,0,natural_factor
2015-01-05,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.90049416,0.09867236,0.0,2,natural_factor
2015-10-07,The_Wall_Street_Journal,0,0,1,0,0,1,0.0,0.0,0.5802806,0.20898408,0.21025401,2,financial_risk
2012-02-13,The_Wall_Street_Journal,2,0,1,0,0,1,0.12949947,0.0,0.32907218,0.5411976,0.0,3,supply_side
2019-05-27,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.99495935,0.0,0.0,2,natural_factor
2007-04-16,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.8311525,0.16729686,0.0,2,natural_factor
2009-10-26,Thomson_Reuters,0,0,1,0,0,2,0.38997397,0.0,0.0,0.6093243,0.0,3,natural_factor
1999-02-11,The_Wall_Street_Journal,0,0,0,0,0,1,0.14755732,0.123900294,0.7253892,0.0,0.0,2,natural_factor
2017-01-04,The_Jakarta_Post,1,0,0,0,0,1,0.15625113,0.0,0.6252015,0.0,0.21826512,2,supply_side
2019-02-07,The_Wall_Street_Journal,0,0,0,0,0,1,0.51698506,0.109363616,0.37293795,0.0,0.0,0,natural_factor
2001-05-11,The_Wall_Street_Journal,0,0,0,0,0,1,0.5351439,0.06157994,0.38727948,0.0,0.015644524,0,natural_factor
2016-05-01,Thomson_Reuters,0,0,0,0,0,1,0.08845438,0.0,0.8494598,0.061660685,0.0,2,natural_factor
2010-04-16,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.9995551,0.0,0.0,2,natural_factor
2010-07-30,The_Wall_Street_Journal,1,0,0,0,0,1,0.0,0.0,0.66154915,0.3040953,0.033756,2,supply_side
2019-04-23,Thomson_Reuters,0,0,0,0,0,1,0.13269278,0.048504345,0.81722546,0.0,0.0,2,natural_factor
2018-04-19,The_Wall_Street_Journal,0,0,0,0,0,1,0.22110535,0.0,0.68892604,0.0,0.08295123,2,natural_factor
2017-04-03,Thomson_Reuters,0,0,1,0,0,1,0.0,0.0,0.94143015,0.056375198,0.0,2,financial_risk
2014-11-14,The_Wall_Street_Journal,3,0,0,0,0,1,0.029211944,0.0,0.38555548,0.58502704,0.0,3,supply_side
2018-11-23,Channel_News_Asia,0,0,0,0,0,1,0.454628,0.027893074,0.45190203,0.0,0.065091945,0,natural_factor
2001-01-23,The_Wall_Street_Journal,0,0,0,0,0,2,0.29420504,0.04578618,0.6596378,0.0,0.0,2,natural_factor
2012-08-30,The_Wall_Street_Journal,0,0,0,0,0,1,0.3544065,0.11009663,0.5348622,0.0,0.0,2,natural_factor
2012-10-03,The_Wall_Street_Journal,0,1,0,0,0,1,0.19096309,0.0,0.07282367,0.5813312,0.15468128,3,demand_side
2016-03-24,The_Jakarta_Post,0,0,0,0,0,1,0.32010388,0.13239475,0.39570436,0.0,0.15144993,2,natural_factor
1999-06-30,The_Wall_Street_Journal,0,0,1,0,0,2,0.07838467,0.0,0.8184043,0.04271876,0.060416643,2,natural_factor
2012-03-06,The_Wall_Street_Journal,0,0,0,0,0,1,0.0,0.0,0.5900206,0.4089838,0.0,2,natural_factor
2018-10-03,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.9731984,0.026533728,0.0,2,natural_factor
1999-02-24,The_Wall_Street_Journal,0,0,0,0,0,1,0.17749335,0.0,0.7735831,0.0,0.04875411,2,natural_factor
2019-04-28,Thomson_Reuters,0,0,0,0,0,1,0.34155506,0.12838112,0.52948725,0.0,0.0,2,natural_factor
2018-10-05,Thomson_Reuters,0,1,0,0,0,1,0.10358951,0.0,0.8885541,0.0,0.0,2,demand_side
2001-03-26,The_Wall_Street_Journal,0,0,2,0,0,1,0.0,0.14699577,0.8319015,0.020602625,0.0,2,financial_risk
2017-12-11,The_Wall_Street_Journal,0,0,0,0,0,1,0.23752922,0.0,0.7177238,0.013180309,0.031459104,2,natural_factor
2011-10-31,Thomson_Reuters,0,0,0,0,0,1,0.24596529,0.0,0.7020201,0.0,0.051606398,2,natural_factor
2009-08-06,The_Wall_Street_Journal,0,0,0,0,0,2,0.32363448,0.028002305,0.64806485,0.0,0.0,2,natural_factor
2014-12-15,The_Wall_Street_Journal,0,0,1,0,0,1,0.0,0.0,0.24000399,0.6708846,0.08812335,3,financial_risk
2016-04-18,Thomson_Reuters,0,0,0,0,0,1,0.0,0.0,0.99907094,0.0,0.0,2,natural_factor
2015-05-15,Thomson_Reuters,0,0,0,1,1,2,0.16847946,0.0,0.59528536,0.0,0.23583664,2,natural_factor
2007-03-19,The_Wall_Street_Journal,0,0,1,0,0,1,0.11762257,0.0,0.6508989,0.23122557,0.0,2,financial_risk
2013-05-24,The_Wall_Street_Journal,0,0,0,0,0,1,0.019349817,0.0,0.6013229,0.32416034,0.055039465,2,natural_factor
2014-08-07,The_Wall_Street_Journal,1,0,0,0,0,1,0.0,0.0,0.70476776,0.10240732,0.19250222,2,supply_side
2017-01-18,The_Wall_Street_Journal,0,0,1,0,0,1,0.11646155,0.0,0.86045545,0.02284602,0.0,2,financial_risk
2003-04-11,The_Wall_Street_Journal,0,0,2,0,0,1,0.0,0.0,0.9990276,0.0,0.0,2,financial_risk
2017-01-18,The_Wall_Street_Journal,0,0,0,0,0,1,0.5531741,0.018435994,0.4279607,0.0,0.0,0,natural_factor
